Date,Values,Blockchain
2023-12-10,71227,Aptos
2023-12-10,153948,Arbitrum
2023-12-10,69393,Avalanche
2023-12-10,2298,Axelar
2023-12-10,897229,BSC
2023-12-10,61569,Base
2023-12-10,349815,Ethereum
2023-12-10,118233,Flow
2023-12-10,7585,Gnosis
2023-12-10,986057,NEAR
2023-12-10,70715,Optimism
2023-12-10,17729,Osmosis
2023-12-10,370600,Polygon
2023-12-10,1105,Sei
2023-12-10,279666,Solana
2023-12-09,60389,Aptos
2023-12-09,167562,Arbitrum
2023-12-09,62524,Avalanche
2023-12-09,2265,Axelar
2023-12-09,969167,BSC
2023-12-09,56980,Base
2023-12-09,364180,Ethereum
2023-12-09,108745,Flow
2023-12-09,9002,Gnosis
2023-12-09,1001402,NEAR
2023-12-09,72450,Optimism
2023-12-09,17720,Osmosis
2023-12-09,396675,Polygon
2023-12-09,1057,Sei
2023-12-09,286602,Solana
2023-12-08,28987,Aptos
2023-12-08,152937,Arbitrum
2023-12-08,54081,Avalanche
2023-12-08,2373,Axelar
2023-12-08,1001263,BSC
2023-12-08,46702,Base
2023-12-08,388285,Ethereum
2023-12-08,67444,Flow
2023-12-08,5134,Gnosis
2023-12-08,911559,NEAR
2023-12-08,65855,Optimism
2023-12-08,16509,Osmosis
2023-12-08,332141,Polygon
2023-12-08,1125,Sei
2023-12-08,286356,Solana
2023-12-07,26269,Aptos
2023-12-07,126780,Arbitrum
2023-12-07,49978,Avalanche
2023-12-07,3117,Axelar
2023-12-07,939862,BSC
2023-12-07,48383,Base
2023-12-07,368956,Ethereum
2023-12-07,8189,Flow
2023-12-07,5706,Gnosis
2023-12-07,954515,NEAR
2023-12-07,61670,Optimism
2023-12-07,12213,Osmosis
2023-12-07,364165,Polygon
2023-12-07,1122,Sei
2023-12-07,228464,Solana
2023-12-06,26397,Aptos
2023-12-06,114228,Arbitrum
2023-12-06,43839,Avalanche
2023-12-06,2291,Axelar
2023-12-06,970716,BSC
2023-12-06,41738,Base
2023-12-06,343368,Ethereum
2023-12-06,7823,Flow
2023-12-06,5877,Gnosis
2023-12-06,931059,NEAR
2023-12-06,61513,Optimism
2023-12-06,13583,Osmosis
2023-12-06,371060,Polygon
2023-12-06,1133,Sei
2023-12-06,205728,Solana
2023-12-05,38822,Aptos
2023-12-05,107378,Arbitrum
2023-12-05,39473,Avalanche
2023-12-05,2155,Axelar
2023-12-05,980679,BSC
2023-12-05,48515,Base
2023-12-05,347712,Ethereum
2023-12-05,10599,Flow
2023-12-05,7391,Gnosis
2023-12-05,1109589,NEAR
2023-12-05,65934,Optimism
2023-12-05,12371,Osmosis
2023-12-05,352949,Polygon
2023-12-05,1301,Sei
2023-12-05,181723,Solana
2023-12-04,36871,Aptos
2023-12-04,118029,Arbitrum
2023-12-04,38990,Avalanche
2023-12-04,2273,Axelar
2023-12-04,961942,BSC
2023-12-04,53375,Base
2023-12-04,361548,Ethereum
2023-12-04,21191,Flow
2023-12-04,6920,Gnosis
2023-12-04,960081,NEAR
2023-12-04,79825,Optimism
2023-12-04,13646,Osmosis
2023-12-04,358028,Polygon
2023-12-04,1405,Sei
2023-12-04,186753,Solana
2023-12-03,36214,Aptos
2023-12-03,133792,Arbitrum
2023-12-03,32732,Avalanche
2023-12-03,2228,Axelar
2023-12-03,868751,BSC
2023-12-03,67105,Base
2023-12-03,318820,Ethereum
2023-12-03,9746,Flow
2023-12-03,7021,Gnosis
2023-12-03,395095,NEAR
2023-12-03,61286,Optimism
2023-12-03,11518,Osmosis
2023-12-03,343944,Polygon
2023-12-03,1145,Sei
2023-12-03,161119,Solana
2023-12-02,40755,Aptos
2023-12-02,142593,Arbitrum
2023-12-02,35794,Avalanche
2023-12-02,2215,Axelar
2023-12-02,904158,BSC
2023-12-02,79629,Base
2023-12-02,316274,Ethereum
2023-12-02,5174,Flow
2023-12-02,8148,Gnosis
2023-12-02,271017,NEAR
2023-12-02,62613,Optimism
2023-12-02,11664,Osmosis
2023-12-02,368967,Polygon
2023-12-02,950,Sei
2023-12-02,159481,Solana
2023-12-01,46251,Aptos
2023-12-01,112256,Arbitrum
2023-12-01,39925,Avalanche
2023-12-01,2209,Axelar
2023-12-01,970526,BSC
2023-12-01,46443,Base
2023-12-01,336262,Ethereum
2023-12-01,2687,Flow
2023-12-01,7991,Gnosis
2023-12-01,92718,NEAR
2023-12-01,64767,Optimism
2023-12-01,12325,Osmosis
2023-12-01,425570,Polygon
2023-12-01,1191,Sei
2023-12-01,170634,Solana
2023-11-30,50879,Aptos
2023-11-30,153871,Arbitrum
2023-11-30,38003,Avalanche
2023-11-30,2026,Axelar
2023-11-30,974305,BSC
2023-11-30,56194,Base
2023-11-30,319803,Ethereum
2023-11-30,2548,Flow
2023-11-30,8119,Gnosis
2023-11-30,144756,NEAR
2023-11-30,74491,Optimism
2023-11-30,11756,Osmosis
2023-11-30,327593,Polygon
2023-11-30,1520,Sei
2023-11-30,165740,Solana
2023-11-29,43811,Aptos
2023-11-29,186592,Arbitrum
2023-11-29,34853,Avalanche
2023-11-29,1991,Axelar
2023-11-29,957644,BSC
2023-11-29,52654,Base
2023-11-29,314913,Ethereum
2023-11-29,2227,Flow
2023-11-29,8064,Gnosis
2023-11-29,833527,NEAR
2023-11-29,62742,Optimism
2023-11-29,11085,Osmosis
2023-11-29,349107,Polygon
2023-11-29,1444,Sei
2023-11-29,168051,Solana
2023-11-28,31509,Aptos
2023-11-28,182721,Arbitrum
2023-11-28,33714,Avalanche
2023-11-28,1959,Axelar
2023-11-28,961199,BSC
2023-11-28,48272,Base
2023-11-28,310682,Ethereum
2023-11-28,2093,Flow
2023-11-28,7553,Gnosis
2023-11-28,843091,NEAR
2023-11-28,56123,Optimism
2023-11-28,10889,Osmosis
2023-11-28,364640,Polygon
2023-11-28,1108,Sei
2023-11-28,168692,Solana
2023-11-27,34340,Aptos
2023-11-27,173757,Arbitrum
2023-11-27,34532,Avalanche
2023-11-27,2121,Axelar
2023-11-27,952919,BSC
2023-11-27,56414,Base
2023-11-27,300920,Ethereum
2023-11-27,19575,Flow
2023-11-27,6558,Gnosis
2023-11-27,835909,NEAR
2023-11-27,60072,Optimism
2023-11-27,11226,Osmosis
2023-11-27,380893,Polygon
2023-11-27,908,Sei
2023-11-27,167397,Solana
2023-11-26,43325,Aptos
2023-11-26,179248,Arbitrum
2023-11-26,31233,Avalanche
2023-11-26,2293,Axelar
2023-11-26,879481,BSC
2023-11-26,61088,Base
2023-11-26,297987,Ethereum
2023-11-26,31505,Flow
2023-11-26,5975,Gnosis
2023-11-26,900762,NEAR
2023-11-26,70790,Optimism
2023-11-26,14313,Osmosis
2023-11-26,342434,Polygon
2023-11-26,1013,Sei
2023-11-26,155317,Solana
2023-11-25,50964,Aptos
2023-11-25,189528,Arbitrum
2023-11-25,32556,Avalanche
2023-11-25,2063,Axelar
2023-11-25,887090,BSC
2023-11-25,58369,Base
2023-11-25,306734,Ethereum
2023-11-25,799,Flow
2023-11-25,6264,Gnosis
2023-11-25,896428,NEAR
2023-11-25,69491,Optimism
2023-11-25,9394,Osmosis
2023-11-25,367440,Polygon
2023-11-25,970,Sei
2023-11-25,161125,Solana
2023-11-24,43670,Aptos
2023-11-24,203802,Arbitrum
2023-11-24,34324,Avalanche
2023-11-24,2025,Axelar
2023-11-24,985544,BSC
2023-11-24,53671,Base
2023-11-24,333534,Ethereum
2023-11-24,763,Flow
2023-11-24,7850,Gnosis
2023-11-24,862052,NEAR
2023-11-24,64742,Optimism
2023-11-24,9980,Osmosis
2023-11-24,245221,Polygon
2023-11-24,1423,Sei
2023-11-24,192766,Solana
2023-11-23,57065,Aptos
2023-11-23,205430,Arbitrum
2023-11-23,78078,Avalanche
2023-11-23,2023,Axelar
2023-11-23,937154,BSC
2023-11-23,51507,Base
2023-11-23,343259,Ethereum
2023-11-23,4913,Flow
2023-11-23,6549,Gnosis
2023-11-23,867829,NEAR
2023-11-23,67499,Optimism
2023-11-23,9755,Osmosis
2023-11-23,341346,Polygon
2023-11-23,5155,Sei
2023-11-23,182825,Solana
2023-11-22,37434,Aptos
2023-11-22,199490,Arbitrum
2023-11-22,36027,Avalanche
2023-11-22,1974,Axelar
2023-11-22,944657,BSC
2023-11-22,56131,Base
2023-11-22,343932,Ethereum
2023-11-22,1250,Flow
2023-11-22,6617,Gnosis
2023-11-22,884653,NEAR
2023-11-22,77611,Optimism
2023-11-22,10034,Osmosis
2023-11-22,433916,Polygon
2023-11-22,754,Sei
2023-11-22,166310,Solana
2023-11-21,42083,Aptos
2023-11-21,202634,Arbitrum
2023-11-21,35259,Avalanche
2023-11-21,1987,Axelar
