Date,Values,Blockchain
2022-12-13,117927,Ethereum
2022-12-13,79639,Optimism
2022-12-13,163960,Polygon
2022-12-13,224888,Solana
2022-12-12,23575,Avalanche
2022-12-12,110289,Ethereum
2022-12-12,62031,Optimism
2022-12-12,115229,Polygon
2022-12-12,123338,Solana
2022-12-11,17741,Avalanche
2022-12-11,89476,Ethereum
2022-12-11,58859,Optimism
2022-12-11,98896,Polygon
2022-12-11,75111,Solana
2022-12-10,22308,Avalanche
2022-12-10,88128,Ethereum
2022-12-10,60097,Optimism
2022-12-10,93650,Polygon
2022-12-10,57060,Solana
2022-12-09,30282,Avalanche
2022-12-09,92000,Ethereum
2022-12-09,54265,Optimism
2022-12-09,102369,Polygon
2022-12-09,109669,Solana
2022-12-08,20738,Avalanche
2022-12-08,109005,Ethereum
2022-12-08,63076,Optimism
2022-12-08,128407,Polygon
2022-12-08,86217,Solana
2022-12-07,20189,Avalanche
2022-12-07,104546,Ethereum
2022-12-07,57710,Optimism
2022-12-07,124260,Polygon
2022-12-07,109729,Solana
2022-12-06,17963,Avalanche
2022-12-06,109441,Ethereum
2022-12-06,57664,Optimism
2022-12-06,113867,Polygon
2022-12-06,152602,Solana
2022-12-05,21358,Avalanche
2022-12-05,114223,Ethereum
2022-12-05,63554,Optimism
2022-12-05,120850,Polygon
2022-12-05,236898,Solana
2022-12-04,18721,Avalanche
2022-12-04,92290,Ethereum
2022-12-04,56125,Optimism
2022-12-04,119258,Polygon
2022-12-04,93210,Solana
2022-12-03,26576,Avalanche
2022-12-03,95070,Ethereum
2022-12-03,56902,Optimism
2022-12-03,126361,Polygon
2022-12-03,120982,Solana
2022-12-02,27077,Avalanche
