Date,Exchange,Values,Blockchain
2023-07-26,Fraxswap,25,Avalanche
2023-07-26,GMX,258,Avalanche
2023-07-26,Hashflow,79,Avalanche
2023-07-26,KyberSwap,279,Avalanche
2023-07-26,Pangolin,2436,Avalanche
2023-07-26,Platypus,571,Avalanche
2023-07-26,Sushiswap,2161,Avalanche
2023-07-26,Trader Joe,15879,Avalanche
2023-07-26,Uniswap,2393,Avalanche
2023-07-26,WOOFi,3420,Avalanche
2023-07-26,Balancer,288,Ethereum
2023-07-26,Curve,553,Ethereum
2023-07-26,DODO,49,Ethereum
2023-07-26,Fraxswap,40,Ethereum
2023-07-26,Hashflow,64,Ethereum
2023-07-26,KyberSwap,23,Ethereum
2023-07-26,PancakeSwap,376,Ethereum
2023-07-26,ShibaSwap,328,Ethereum
2023-07-26,Sushiswap,1598,Ethereum
2023-07-26,Synthetix,5,Ethereum
2023-07-26,Uniswap,57482,Ethereum
2023-07-26,Beethoven X,1157,Optimism
2023-07-26,Curve,841,Optimism
2023-07-26,Fraxswap,15,Optimism
2023-07-26,KyberSwap,51,Optimism
2023-07-26,Sushiswap,1154,Optimism
2023-07-26,Synthetix,4,Optimism
2023-07-26,Uniswap,18716,Optimism
2023-07-26,Velodrome,3546,Optimism
2023-07-26,WOOFi,1860,Optimism
2023-07-26,Balancer,1704,Polygon
2023-07-26,Curve,413,Polygon
2023-07-26,DODO,1710,Polygon
2023-07-26,Fraxswap,103,Polygon
2023-07-26,KyberSwap,636,Polygon
2023-07-26,QuickSwap,14099,Polygon
2023-07-26,Sushiswap,9946,Polygon
2023-07-26,Uniswap,23830,Polygon
2023-07-26,WOOFi,2091,Polygon
2023-07-25,Balancer,1295,Arbitrum
2023-07-25,Camelot,2199,Arbitrum
2023-07-25,Curve,19,Arbitrum
2023-07-25,DODO,640,Arbitrum
2023-07-25,Fraxswap,29,Arbitrum
2023-07-25,GMX,168,Arbitrum
2023-07-25,KyberSwap,735,Arbitrum
2023-07-25,Sushiswap,4665,Arbitrum
2023-07-25,Trader Joe,2855,Arbitrum
2023-07-25,Uniswap,17115,Arbitrum
2023-07-25,WOOFi,4512,Arbitrum
2023-07-25,Zyberswap,327,Arbitrum
2023-07-25,Curve,340,Avalanche
2023-07-25,Fraxswap,32,Avalanche
2023-07-25,GMX,228,Avalanche
2023-07-25,Hashflow,126,Avalanche
2023-07-25,KyberSwap,228,Avalanche
2023-07-25,Pangolin,2521,Avalanche
2023-07-25,Platypus,671,Avalanche
2023-07-25,Sushiswap,2011,Avalanche
2023-07-25,Trader Joe,15942,Avalanche
2023-07-25,Uniswap,2461,Avalanche
2023-07-25,WOOFi,2652,Avalanche
2023-07-25,Balancer,229,Ethereum
2023-07-25,Curve,455,Ethereum
2023-07-25,DODO,42,Ethereum
2023-07-25,Fraxswap,32,Ethereum
2023-07-25,Hashflow,59,Ethereum
2023-07-25,KyberSwap,40,Ethereum
2023-07-25,PancakeSwap,316,Ethereum
2023-07-25,ShibaSwap,384,Ethereum
2023-07-25,Sushiswap,1599,Ethereum
2023-07-25,Synthetix,1,Ethereum
2023-07-25,Uniswap,58995,Ethereum
2023-07-25,Beethoven X,1616,Optimism
2023-07-25,Curve,748,Optimism
2023-07-25,Fraxswap,10,Optimism
2023-07-25,KyberSwap,58,Optimism
2023-07-25,Sushiswap,1165,Optimism
2023-07-25,Synthetix,3,Optimism
2023-07-25,Uniswap,16959,Optimism
2023-07-25,Velodrome,3556,Optimism
2023-07-25,WOOFi,2294,Optimism
2023-07-25,Balancer,1718,Polygon
2023-07-25,Curve,332,Polygon
2023-07-25,DODO,1507,Polygon
2023-07-25,Fraxswap,77,Polygon
2023-07-25,KyberSwap,670,Polygon
2023-07-25,QuickSwap,13019,Polygon
2023-07-25,Sushiswap,8792,Polygon
2023-07-25,Uniswap,20891,Polygon
2023-07-25,WOOFi,1933,Polygon
2023-07-24,Balancer,1291,Arbitrum
2023-07-24,Camelot,2438,Arbitrum
2023-07-24,Curve,37,Arbitrum
2023-07-24,DODO,677,Arbitrum
2023-07-24,Fraxswap,24,Arbitrum
2023-07-24,GMX,237,Arbitrum
2023-07-24,KyberSwap,1306,Arbitrum
2023-07-24,Sushiswap,4920,Arbitrum
2023-07-24,Trader Joe,3223,Arbitrum
2023-07-24,Uniswap,18852,Arbitrum
2023-07-24,WOOFi,4668,Arbitrum
2023-07-24,Zyberswap,444,Arbitrum
2023-07-24,Curve,365,Avalanche
2023-07-24,Fraxswap,36,Avalanche
2023-07-24,GMX,204,Avalanche
2023-07-24,Hashflow,82,Avalanche
2023-07-24,KyberSwap,377,Avalanche
2023-07-24,Pangolin,2407,Avalanche
2023-07-24,Platypus,630,Avalanche
2023-07-24,Sushiswap,2095,Avalanche
2023-07-24,Trader Joe,16819,Avalanche
2023-07-24,Uniswap,2349,Avalanche
2023-07-24,WOOFi,3716,Avalanche
2023-07-24,Balancer,281,Ethereum
2023-07-24,Curve,450,Ethereum
2023-07-24,DODO,60,Ethereum
2023-07-24,Fraxswap,24,Ethereum
2023-07-24,Hashflow,72,Ethereum
2023-07-24,KyberSwap,27,Ethereum
2023-07-24,PancakeSwap,379,Ethereum
2023-07-24,ShibaSwap,385,Ethereum
2023-07-24,Sushiswap,2074,Ethereum
2023-07-24,Synthetix,3,Ethereum
2023-07-24,Uniswap,61018,Ethereum
2023-07-24,Beethoven X,1774,Optimism
2023-07-24,Curve,978,Optimism
2023-07-24,Fraxswap,25,Optimism
2023-07-24,KyberSwap,70,Optimism
2023-07-24,Sushiswap,1305,Optimism
2023-07-24,Synthetix,7,Optimism
2023-07-24,Uniswap,13804,Optimism
2023-07-24,Velodrome,3737,Optimism
2023-07-24,WOOFi,2364,Optimism
2023-07-24,Balancer,1779,Polygon
2023-07-24,Curve,371,Polygon
2023-07-24,DODO,1649,Polygon
2023-07-24,Fraxswap,107,Polygon
2023-07-24,KyberSwap,582,Polygon
2023-07-24,QuickSwap,14506,Polygon
2023-07-24,Sushiswap,10779,Polygon
2023-07-24,Uniswap,23171,Polygon
2023-07-24,WOOFi,2154,Polygon
2023-07-23,Balancer,1381,Arbitrum
2023-07-23,Camelot,1988,Arbitrum
2023-07-23,Curve,43,Arbitrum
2023-07-23,DODO,663,Arbitrum
2023-07-23,Fraxswap,33,Arbitrum
2023-07-23,GMX,136,Arbitrum
2023-07-23,KyberSwap,891,Arbitrum
2023-07-23,Sushiswap,4596,Arbitrum
2023-07-23,Trader Joe,2733,Arbitrum
2023-07-23,Uniswap,19243,Arbitrum
2023-07-23,WOOFi,4679,Arbitrum
2023-07-23,Zyberswap,376,Arbitrum
2023-07-23,Curve,377,Avalanche
2023-07-23,Fraxswap,20,Avalanche
2023-07-23,GMX,105,Avalanche
2023-07-23,Hashflow,76,Avalanche
2023-07-23,KyberSwap,508,Avalanche
2023-07-23,Pangolin,2297,Avalanche
2023-07-23,Platypus,560,Avalanche
2023-07-23,Sushiswap,1859,Avalanche
2023-07-23,Trader Joe,15995,Avalanche
2023-07-23,Uniswap,2461,Avalanche
2023-07-23,WOOFi,3511,Avalanche
2023-07-23,Balancer,196,Ethereum
2023-07-23,Curve,438,Ethereum
2023-07-23,DODO,33,Ethereum
2023-07-23,Fraxswap,29,Ethereum
2023-07-23,Hashflow,63,Ethereum
2023-07-23,KyberSwap,63,Ethereum
2023-07-23,PancakeSwap,404,Ethereum
2023-07-23,ShibaSwap,335,Ethereum
2023-07-23,Sushiswap,1602,Ethereum
2023-07-23,Synthetix,1,Ethereum
2023-07-23,Uniswap,57579,Ethereum
2023-07-23,Beethoven X,2099,Optimism
2023-07-23,Curve,949,Optimism
2023-07-23,Fraxswap,20,Optimism
2023-07-23,KyberSwap,82,Optimism
2023-07-23,Sushiswap,1735,Optimism
2023-07-23,Synthetix,8,Optimism
2023-07-23,Uniswap,13112,Optimism
2023-07-23,Velodrome,3955,Optimism
2023-07-23,WOOFi,2621,Optimism
2023-07-23,Balancer,1288,Polygon
2023-07-23,Curve,351,Polygon
2023-07-23,DODO,1705,Polygon
2023-07-23,Fraxswap,92,Polygon
2023-07-23,KyberSwap,434,Polygon
2023-07-23,QuickSwap,13756,Polygon
2023-07-23,Sushiswap,8980,Polygon
2023-07-23,Uniswap,23155,Polygon
2023-07-23,WOOFi,2379,Polygon
2023-07-22,Balancer,1336,Arbitrum
2023-07-22,Camelot,2065,Arbitrum
2023-07-22,Curve,71,Arbitrum
2023-07-22,DODO,1074,Arbitrum
2023-07-22,Fraxswap,24,Arbitrum
2023-07-22,GMX,201,Arbitrum
2023-07-22,KyberSwap,954,Arbitrum
2023-07-22,Sushiswap,4562,Arbitrum
2023-07-22,Trader Joe,2846,Arbitrum
2023-07-22,Uniswap,16568,Arbitrum
2023-07-22,WOOFi,4222,Arbitrum
2023-07-22,Zyberswap,350,Arbitrum
2023-07-22,Curve,358,Avalanche
2023-07-22,Fraxswap,28,Avalanche
2023-07-22,GMX,228,Avalanche
2023-07-22,Hashflow,61,Avalanche
2023-07-22,KyberSwap,299,Avalanche
2023-07-22,Pangolin,2673,Avalanche
2023-07-22,Platypus,627,Avalanche
2023-07-22,Sushiswap,2123,Avalanche
2023-07-22,Trader Joe,17367,Avalanche
2023-07-22,Uniswap,3077,Avalanche
2023-07-22,WOOFi,3037,Avalanche
2023-07-22,Balancer,265,Ethereum
2023-07-22,Curve,554,Ethereum
2023-07-22,DODO,52,Ethereum
2023-07-22,Fraxswap,26,Ethereum
2023-07-22,Hashflow,58,Ethereum
2023-07-22,KyberSwap,35,Ethereum
2023-07-22,PancakeSwap,365,Ethereum
2023-07-22,ShibaSwap,337,Ethereum
2023-07-22,Sushiswap,1600,Ethereum
2023-07-22,Synthetix,1,Ethereum
2023-07-22,Uniswap,56671,Ethereum
2023-07-22,Beethoven X,2131,Optimism
2023-07-22,Curve,938,Optimism
2023-07-22,Fraxswap,13,Optimism
2023-07-22,KyberSwap,74,Optimism
2023-07-22,Sushiswap,1384,Optimism
2023-07-22,Synthetix,7,Optimism
2023-07-22,Uniswap,12132,Optimism
2023-07-22,Velodrome,3807,Optimism
2023-07-22,WOOFi,2156,Optimism
2023-07-22,Balancer,1335,Polygon
2023-07-22,Curve,340,Polygon
2023-07-22,DODO,1529,Polygon
2023-07-22,Fraxswap,77,Polygon
2023-07-22,KyberSwap,393,Polygon
2023-07-22,QuickSwap,14131,Polygon
2023-07-22,Sushiswap,10456,Polygon
2023-07-22,Uniswap,26085,Polygon
2023-07-22,WOOFi,2005,Polygon
2023-07-21,Balancer,1122,Arbitrum
2023-07-21,Camelot,2439,Arbitrum
2023-07-21,Curve,36,Arbitrum
2023-07-21,DODO,741,Arbitrum
2023-07-21,Fraxswap,28,Arbitrum
2023-07-21,GMX,171,Arbitrum
2023-07-21,KyberSwap,1069,Arbitrum
2023-07-21,Sushiswap,4727,Arbitrum
2023-07-21,Trader Joe,4277,Arbitrum
2023-07-21,Uniswap,17799,Arbitrum
2023-07-21,WOOFi,4063,Arbitrum
2023-07-21,Zyberswap,386,Arbitrum
2023-07-21,Curve,301,Avalanche
2023-07-21,Fraxswap,19,Avalanche
2023-07-21,GMX,76,Avalanche
2023-07-21,Hashflow,80,Avalanche
2023-07-21,KyberSwap,293,Avalanche
2023-07-21,Pangolin,2919,Avalanche
2023-07-21,Platypus,551,Avalanche
2023-07-21,Sushiswap,1599,Avalanche
2023-07-21,Trader Joe,15233,Avalanche
2023-07-21,Uniswap,2346,Avalanche
2023-07-21,WOOFi,3704,Avalanche
2023-07-21,Balancer,229,Ethereum
2023-07-21,Curve,767,Ethereum
2023-07-21,DODO,47,Ethereum
2023-07-21,Fraxswap,24,Ethereum
2023-07-21,Hashflow,60,Ethereum
2023-07-21,KyberSwap,21,Ethereum
2023-07-21,PancakeSwap,299,Ethereum
2023-07-21,ShibaSwap,434,Ethereum
2023-07-21,Sushiswap,1720,Ethereum
2023-07-21,Synthetix,2,Ethereum
2023-07-21,Uniswap,57289,Ethereum
2023-07-21,Beethoven X,2220,Optimism
2023-07-21,Curve,743,Optimism
2023-07-21,Fraxswap,10,Optimism
2023-07-21,KyberSwap,43,Optimism
2023-07-21,Sushiswap,1374,Optimism
2023-07-21,Synthetix,15,Optimism
2023-07-21,Uniswap,12789,Optimism
2023-07-21,Velodrome,3868,Optimism
2023-07-21,WOOFi,2441,Optimism
2023-07-21,Balancer,1558,Polygon
2023-07-21,Curve,464,Polygon
2023-07-21,DODO,1295,Polygon
2023-07-21,Fraxswap,79,Polygon
2023-07-21,KyberSwap,449,Polygon
2023-07-21,QuickSwap,14934,Polygon
2023-07-21,Sushiswap,8985,Polygon
2023-07-21,Uniswap,23023,Polygon
2023-07-21,WOOFi,2393,Polygon
2023-07-20,Balancer,1368,Arbitrum
2023-07-20,Camelot,2635,Arbitrum
2023-07-20,Curve,26,Arbitrum
2023-07-20,DODO,886,Arbitrum
2023-07-20,Fraxswap,25,Arbitrum
2023-07-20,GMX,268,Arbitrum
2023-07-20,KyberSwap,1612,Arbitrum
2023-07-20,Sushiswap,5230,Arbitrum
2023-07-20,Trader Joe,3985,Arbitrum
2023-07-20,Uniswap,17607,Arbitrum
2023-07-20,WOOFi,4460,Arbitrum
2023-07-20,Zyberswap,562,Arbitrum
2023-07-20,Curve,340,Avalanche
2023-07-20,Fraxswap,27,Avalanche
2023-07-20,GMX,170,Avalanche
2023-07-20,Hashflow,88,Avalanche
2023-07-20,KyberSwap,421,Avalanche
2023-07-20,Pangolin,2389,Avalanche
2023-07-20,Platypus,621,Avalanche
2023-07-20,Sushiswap,1238,Avalanche
2023-07-20,Trader Joe,14741,Avalanche
2023-07-20,Uniswap,1779,Avalanche
2023-07-20,WOOFi,4287,Avalanche
2023-07-20,Balancer,294,Ethereum
2023-07-20,Curve,503,Ethereum
2023-07-20,DODO,36,Ethereum
2023-07-20,Fraxswap,43,Ethereum
2023-07-20,Hashflow,80,Ethereum
2023-07-20,KyberSwap,29,Ethereum
2023-07-20,PancakeSwap,396,Ethereum
2023-07-20,ShibaSwap,461,Ethereum
2023-07-20,Sushiswap,2066,Ethereum
2023-07-20,Uniswap,60320,Ethereum
2023-07-20,Beethoven X,1781,Optimism
2023-07-20,Curve,952,Optimism
2023-07-20,Fraxswap,21,Optimism
2023-07-20,KyberSwap,68,Optimism
2023-07-20,Sushiswap,1268,Optimism
2023-07-20,Synthetix,14,Optimism
2023-07-20,Uniswap,13721,Optimism
2023-07-20,Velodrome,4491,Optimism
2023-07-20,WOOFi,2718,Optimism
2023-07-20,Balancer,1703,Polygon
2023-07-20,Curve,348,Polygon
2023-07-20,DODO,1274,Polygon
2023-07-20,Fraxswap,110,Polygon
2023-07-20,KyberSwap,642,Polygon
2023-07-20,QuickSwap,15446,Polygon
2023-07-20,Sushiswap,7736,Polygon
2023-07-20,Uniswap,22102,Polygon
2023-07-20,WOOFi,2393,Polygon
2023-07-19,Balancer,1087,Arbitrum
2023-07-19,Camelot,2640,Arbitrum
2023-07-19,Curve,59,Arbitrum
2023-07-19,DODO,850,Arbitrum
2023-07-19,Fraxswap,46,Arbitrum
2023-07-19,GMX,199,Arbitrum
2023-07-19,KyberSwap,1814,Arbitrum
2023-07-19,Sushiswap,5102,Arbitrum
2023-07-19,Trader Joe,3195,Arbitrum
2023-07-19,Uniswap,19234,Arbitrum
2023-07-19,WOOFi,6007,Arbitrum
2023-07-19,Zyberswap,489,Arbitrum
2023-07-19,Curve,374,Avalanche
2023-07-19,Fraxswap,33,Avalanche
2023-07-19,GMX,113,Avalanche
2023-07-19,Hashflow,108,Avalanche
2023-07-19,KyberSwap,524,Avalanche
2023-07-19,Pangolin,3072,Avalanche
2023-07-19,Platypus,634,Avalanche
2023-07-19,Sushiswap,1620,Avalanche
2023-07-19,Trader Joe,16252,Avalanche
2023-07-19,Uniswap,785,Avalanche
2023-07-19,WOOFi,4769,Avalanche
2023-07-19,Balancer,244,Ethereum
2023-07-19,Curve,522,Ethereum
2023-07-19,DODO,45,Ethereum
2023-07-19,Fraxswap,38,Ethereum
2023-07-19,Hashflow,58,Ethereum
2023-07-19,KyberSwap,24,Ethereum
2023-07-19,PancakeSwap,353,Ethereum
2023-07-19,ShibaSwap,401,Ethereum
2023-07-19,Sushiswap,2155,Ethereum
2023-07-19,Synthetix,3,Ethereum
2023-07-19,Uniswap,58153,Ethereum
2023-07-19,Beethoven X,2803,Optimism
2023-07-19,Curve,866,Optimism
2023-07-19,Fraxswap,13,Optimism
2023-07-19,KyberSwap,88,Optimism
2023-07-19,Sushiswap,1688,Optimism
2023-07-19,Synthetix,14,Optimism
2023-07-19,Uniswap,15577,Optimism
2023-07-19,Velodrome,5091,Optimism
2023-07-19,WOOFi,3117,Optimism
2023-07-19,Balancer,1624,Polygon
2023-07-19,Curve,409,Polygon
2023-07-19,DODO,1597,Polygon
2023-07-19,Fraxswap,75,Polygon
2023-07-19,KyberSwap,474,Polygon
2023-07-19,QuickSwap,15564,Polygon
2023-07-19,Sushiswap,8557,Polygon
2023-07-19,Uniswap,23014,Polygon
2023-07-19,WOOFi,2682,Polygon
2023-07-18,Balancer,1229,Arbitrum
2023-07-18,Camelot,2649,Arbitrum
2023-07-18,Curve,965,Arbitrum
2023-07-18,DODO,903,Arbitrum
2023-07-18,Fraxswap,47,Arbitrum
2023-07-18,GMX,189,Arbitrum
2023-07-18,KyberSwap,1464,Arbitrum
2023-07-18,Sushiswap,4651,Arbitrum
2023-07-18,Trader Joe,2781,Arbitrum
2023-07-18,Uniswap,18795,Arbitrum
2023-07-18,WOOFi,4726,Arbitrum
2023-07-18,Zyberswap,652,Arbitrum
2023-07-18,Curve,287,Avalanche
2023-07-18,Fraxswap,38,Avalanche
2023-07-18,GMX,164,Avalanche
2023-07-18,Hashflow,90,Avalanche
2023-07-18,KyberSwap,431,Avalanche
2023-07-18,Pangolin,2702,Avalanche
2023-07-18,Platypus,572,Avalanche
2023-07-18,Sushiswap,1503,Avalanche
2023-07-18,Trader Joe,14857,Avalanche
2023-07-18,Uniswap,485,Avalanche
2023-07-18,WOOFi,4022,Avalanche
2023-07-18,Balancer,213,Ethereum
2023-07-18,Curve,470,Ethereum
2023-07-18,DODO,41,Ethereum
2023-07-18,Fraxswap,20,Ethereum
2023-07-18,Hashflow,81,Ethereum
2023-07-18,KyberSwap,27,Ethereum
2023-07-18,PancakeSwap,312,Ethereum
2023-07-18,ShibaSwap,373,Ethereum
2023-07-18,Sushiswap,2321,Ethereum
2023-07-18,Synthetix,1,Ethereum
2023-07-18,Uniswap,58021,Ethereum
2023-07-18,Beethoven X,2320,Optimism
2023-07-18,Curve,889,Optimism
2023-07-18,Fraxswap,7,Optimism
2023-07-18,KyberSwap,74,Optimism
2023-07-18,Sushiswap,1383,Optimism
2023-07-18,Synthetix,6,Optimism
2023-07-18,Uniswap,15947,Optimism
2023-07-18,Velodrome,5871,Optimism
2023-07-18,WOOFi,2722,Optimism
2023-07-18,Balancer,1542,Polygon
2023-07-18,Curve,363,Polygon
2023-07-18,DODO,1503,Polygon
2023-07-18,Fraxswap,119,Polygon
2023-07-18,KyberSwap,562,Polygon
2023-07-18,QuickSwap,15191,Polygon
2023-07-18,Sushiswap,8969,Polygon
2023-07-18,Uniswap,29871,Polygon
2023-07-18,WOOFi,2266,Polygon
2023-07-17,Balancer,1411,Arbitrum
2023-07-17,Camelot,2812,Arbitrum
2023-07-17,Curve,682,Arbitrum
2023-07-17,DODO,1071,Arbitrum
2023-07-17,Fraxswap,33,Arbitrum
2023-07-17,GMX,173,Arbitrum
2023-07-17,KyberSwap,1370,Arbitrum
2023-07-17,Sushiswap,4881,Arbitrum
2023-07-17,Trader Joe,3294,Arbitrum
2023-07-17,Uniswap,18414,Arbitrum
2023-07-17,WOOFi,4653,Arbitrum
2023-07-17,Zyberswap,747,Arbitrum
2023-07-17,Curve,370,Avalanche
2023-07-17,Fraxswap,35,Avalanche
2023-07-17,GMX,252,Avalanche
2023-07-17,Hashflow,135,Avalanche
2023-07-17,KyberSwap,507,Avalanche
2023-07-17,Pangolin,2878,Avalanche
2023-07-17,Platypus,627,Avalanche
2023-07-17,Sushiswap,1672,Avalanche
2023-07-17,Trader Joe,15264,Avalanche
2023-07-17,Uniswap,373,Avalanche
2023-07-17,WOOFi,4639,Avalanche
2023-07-17,Balancer,285,Ethereum
2023-07-17,Curve,548,Ethereum
2023-07-17,DODO,35,Ethereum
2023-07-17,Fraxswap,35,Ethereum
2023-07-17,Hashflow,74,Ethereum
2023-07-17,KyberSwap,28,Ethereum
2023-07-17,PancakeSwap,423,Ethereum
2023-07-17,ShibaSwap,433,Ethereum
2023-07-17,Sushiswap,1958,Ethereum
2023-07-17,Synthetix,6,Ethereum
2023-07-17,Uniswap,56415,Ethereum
2023-07-17,Beethoven X,1943,Optimism
2023-07-17,Curve,976,Optimism
2023-07-17,Fraxswap,15,Optimism
2023-07-17,KyberSwap,70,Optimism
2023-07-17,Sushiswap,1319,Optimism
2023-07-17,Synthetix,15,Optimism
2023-07-17,Uniswap,14117,Optimism
2023-07-17,Velodrome,5132,Optimism
2023-07-17,WOOFi,2307,Optimism
2023-07-17,Balancer,1825,Polygon
2023-07-17,Curve,342,Polygon
2023-07-17,DODO,1736,Polygon
2023-07-17,Fraxswap,142,Polygon
2023-07-17,KyberSwap,624,Polygon
2023-07-17,QuickSwap,14774,Polygon
2023-07-17,Sushiswap,9134,Polygon
2023-07-17,Uniswap,25928,Polygon
2023-07-17,WOOFi,2221,Polygon
2023-07-16,Balancer,1463,Arbitrum
2023-07-16,Camelot,2579,Arbitrum
2023-07-16,Curve,468,Arbitrum
2023-07-16,DODO,914,Arbitrum
2023-07-16,Fraxswap,23,Arbitrum
2023-07-16,GMX,137,Arbitrum
2023-07-16,KyberSwap,1288,Arbitrum
2023-07-16,Sushiswap,4379,Arbitrum
2023-07-16,Trader Joe,3021,Arbitrum
2023-07-16,Uniswap,18271,Arbitrum
2023-07-16,WOOFi,6463,Arbitrum
2023-07-16,Zyberswap,581,Arbitrum
2023-07-16,Curve,313,Avalanche
2023-07-16,Fraxswap,38,Avalanche
2023-07-16,GMX,171,Avalanche
2023-07-16,Hashflow,120,Avalanche
2023-07-16,KyberSwap,509,Avalanche
2023-07-16,Pangolin,2369,Avalanche
2023-07-16,Platypus,620,Avalanche
2023-07-16,Sushiswap,1437,Avalanche
2023-07-16,Trader Joe,14412,Avalanche
2023-07-16,Uniswap,359,Avalanche
2023-07-16,WOOFi,4765,Avalanche
2023-07-16,Balancer,272,Ethereum
2023-07-16,Curve,475,Ethereum
2023-07-16,DODO,32,Ethereum
2023-07-16,Fraxswap,30,Ethereum
2023-07-16,Hashflow,56,Ethereum
2023-07-16,KyberSwap,33,Ethereum
2023-07-16,PancakeSwap,329,Ethereum
2023-07-16,ShibaSwap,402,Ethereum
2023-07-16,Sushiswap,1845,Ethereum
2023-07-16,Synthetix,3,Ethereum
2023-07-16,Uniswap,50577,Ethereum
2023-07-16,Beethoven X,2553,Optimism
2023-07-16,Curve,1007,Optimism
2023-07-16,Fraxswap,10,Optimism
2023-07-16,KyberSwap,79,Optimism
2023-07-16,Sushiswap,1559,Optimism
2023-07-16,Synthetix,23,Optimism
2023-07-16,Uniswap,19940,Optimism
2023-07-16,Velodrome,5372,Optimism
2023-07-16,WOOFi,2815,Optimism
2023-07-16,Balancer,1646,Polygon
2023-07-16,Curve,257,Polygon
2023-07-16,DODO,1644,Polygon
2023-07-16,Fraxswap,110,Polygon
2023-07-16,KyberSwap,432,Polygon
2023-07-16,QuickSwap,14506,Polygon
2023-07-16,Sushiswap,8759,Polygon
2023-07-16,Uniswap,23446,Polygon
2023-07-16,WOOFi,2184,Polygon
2023-07-15,Balancer,1499,Arbitrum
2023-07-15,Camelot,2419,Arbitrum
2023-07-15,Curve,399,Arbitrum
2023-07-15,DODO,1047,Arbitrum
2023-07-15,Fraxswap,30,Arbitrum
2023-07-15,GMX,143,Arbitrum
2023-07-15,KyberSwap,1002,Arbitrum
2023-07-15,Sushiswap,4978,Arbitrum
2023-07-15,Trader Joe,3733,Arbitrum
2023-07-15,Uniswap,20096,Arbitrum
2023-07-15,WOOFi,4985,Arbitrum
2023-07-15,Zyberswap,655,Arbitrum
2023-07-15,Curve,303,Avalanche
2023-07-15,Fraxswap,27,Avalanche
2023-07-15,GMX,235,Avalanche
2023-07-15,Hashflow,163,Avalanche
2023-07-15,KyberSwap,455,Avalanche
2023-07-15,Pangolin,2462,Avalanche
2023-07-15,Platypus,532,Avalanche
2023-07-15,Sushiswap,1404,Avalanche
2023-07-15,Trader Joe,14637,Avalanche
2023-07-15,Uniswap,197,Avalanche
2023-07-15,WOOFi,4495,Avalanche
2023-07-15,Balancer,331,Ethereum
2023-07-15,Curve,551,Ethereum
2023-07-15,DODO,48,Ethereum
2023-07-15,Fraxswap,51,Ethereum
2023-07-15,Hashflow,57,Ethereum
2023-07-15,KyberSwap,28,Ethereum
2023-07-15,PancakeSwap,341,Ethereum
2023-07-15,ShibaSwap,480,Ethereum
2023-07-15,Sushiswap,1910,Ethereum
2023-07-15,Synthetix,1,Ethereum
2023-07-15,Uniswap,48215,Ethereum
2023-07-15,Beethoven X,2739,Optimism
2023-07-15,Curve,1055,Optimism
2023-07-15,Fraxswap,14,Optimism
2023-07-15,KyberSwap,97,Optimism
2023-07-15,Sushiswap,1753,Optimism
2023-07-15,Synthetix,13,Optimism
2023-07-15,Uniswap,24788,Optimism
2023-07-15,Velodrome,5937,Optimism
2023-07-15,WOOFi,2963,Optimism
2023-07-15,Balancer,1676,Polygon
2023-07-15,Curve,267,Polygon
2023-07-15,DODO,1492,Polygon
2023-07-15,Fraxswap,111,Polygon
2023-07-15,KyberSwap,536,Polygon
2023-07-15,QuickSwap,14501,Polygon
2023-07-15,Sushiswap,9453,Polygon
2023-07-15,Uniswap,23528,Polygon
2023-07-15,WOOFi,2503,Polygon
2023-07-14,Balancer,1595,Arbitrum
2023-07-14,Camelot,3153,Arbitrum
2023-07-14,Curve,39,Arbitrum
2023-07-14,DODO,1462,Arbitrum
2023-07-14,Fraxswap,53,Arbitrum
2023-07-14,GMX,337,Arbitrum
2023-07-14,KyberSwap,1377,Arbitrum
2023-07-14,Sushiswap,6490,Arbitrum
2023-07-14,Trader Joe,4064,Arbitrum
2023-07-14,Uniswap,23645,Arbitrum
2023-07-14,WOOFi,4603,Arbitrum
2023-07-14,Zyberswap,1014,Arbitrum
2023-07-14,Curve,438,Avalanche
2023-07-14,Fraxswap,64,Avalanche
2023-07-14,GMX,398,Avalanche
2023-07-14,Hashflow,189,Avalanche
2023-07-14,KyberSwap,594,Avalanche
2023-07-14,Pangolin,2914,Avalanche
2023-07-14,Platypus,768,Avalanche
2023-07-14,Sushiswap,1939,Avalanche
2023-07-14,Trader Joe,17177,Avalanche
2023-07-14,Uniswap,291,Avalanche
2023-07-14,WOOFi,4812,Avalanche
2023-07-14,Balancer,415,Ethereum
2023-07-14,Curve,731,Ethereum
2023-07-14,DODO,64,Ethereum
2023-07-14,Fraxswap,75,Ethereum
2023-07-14,Hashflow,102,Ethereum
2023-07-14,KyberSwap,32,Ethereum
2023-07-14,PancakeSwap,552,Ethereum
2023-07-14,ShibaSwap,564,Ethereum
2023-07-14,Sushiswap,2623,Ethereum
2023-07-14,Synthetix,10,Ethereum
2023-07-14,Uniswap,55351,Ethereum
2023-07-14,Beethoven X,1566,Optimism
2023-07-14,Curve,1180,Optimism
2023-07-14,Fraxswap,40,Optimism
2023-07-14,KyberSwap,79,Optimism
2023-07-14,Sushiswap,1348,Optimism
2023-07-14,Synthetix,31,Optimism
2023-07-14,Uniswap,17990,Optimism
2023-07-14,Velodrome,5090,Optimism
2023-07-14,WOOFi,2083,Optimism
2023-07-14,Balancer,2437,Polygon
2023-07-14,Curve,360,Polygon
