Date,DEX,Values,Blockchain
2022-09-17,KyberSwap,4738,Polygon
2022-09-17,QuickSwap,14393,Polygon
2022-09-17,Sushiswap,3624,Polygon
2022-09-17,Uniswap,11038,Polygon
2022-09-17,WOOFi,129,Polygon
2022-09-16,Curve,358,Avalanche
2022-09-16,Fraxswap,33,Avalanche
2022-09-16,GMX,184,Avalanche
2022-09-16,Hashflow,136,Avalanche
2022-09-16,KyberSwap,256,Avalanche
2022-09-16,Pangolin,1471,Avalanche
2022-09-16,Platypus,393,Avalanche
2022-09-16,Sushiswap,541,Avalanche
2022-09-16,Trader Joe,6599,Avalanche
2022-09-16,WOOFi,243,Avalanche
2022-09-16,Balancer,723,Ethereum
2022-09-16,Curve,1134,Ethereum
2022-09-16,DODO,171,Ethereum
2022-09-16,Fraxswap,45,Ethereum
2022-09-16,Hashflow,178,Ethereum
2022-09-16,KyberSwap,109,Ethereum
2022-09-16,Shibaswap,1622,Ethereum
2022-09-16,Sushiswap,3864,Ethereum
2022-09-16,Synthetix,25,Ethereum
2022-09-16,Uniswap,30106,Ethereum
2022-09-16,Beethoven X,147,Optimism
2022-09-16,Curve,158,Optimism
2022-09-16,KyberSwap,87,Optimism
2022-09-16,Sushiswap,36,Optimism
2022-09-16,Synthetix,121,Optimism
2022-09-16,Uniswap,3642,Optimism
2022-09-16,Velodrome,1506,Optimism
2022-09-16,Balancer,1706,Polygon
2022-09-16,Curve,588,Polygon
2022-09-16,DODO,2132,Polygon
2022-09-16,Fraxswap,96,Polygon
2022-09-16,KyberSwap,2126,Polygon
2022-09-16,QuickSwap,16559,Polygon
2022-09-16,Sushiswap,4467,Polygon
2022-09-16,Uniswap,12923,Polygon
2022-09-16,WOOFi,159,Polygon
2022-09-15,Curve,432,Avalanche
2022-09-15,Fraxswap,33,Avalanche
2022-09-15,GMX,262,Avalanche
2022-09-15,Hashflow,111,Avalanche
2022-09-15,KyberSwap,269,Avalanche
2022-09-15,Pangolin,1616,Avalanche
2022-09-15,Platypus,446,Avalanche
2022-09-15,Sushiswap,598,Avalanche
2022-09-15,Trader Joe,7097,Avalanche
2022-09-15,WOOFi,251,Avalanche
2022-09-15,Balancer,903,Ethereum
2022-09-15,Curve,1329,Ethereum
2022-09-15,DODO,195,Ethereum
2022-09-15,Fraxswap,66,Ethereum
2022-09-15,Hashflow,93,Ethereum
2022-09-15,KyberSwap,105,Ethereum
2022-09-15,Shibaswap,1459,Ethereum
2022-09-15,Sushiswap,4492,Ethereum
2022-09-15,Synthetix,10,Ethereum
2022-09-15,Uniswap,32466,Ethereum
2022-09-15,Beethoven X,199,Optimism
2022-09-15,Curve,224,Optimism
2022-09-15,KyberSwap,91,Optimism
2022-09-15,Sushiswap,46,Optimism
2022-09-15,Synthetix,138,Optimism
2022-09-15,Uniswap,4670,Optimism
2022-09-15,Velodrome,1731,Optimism
2022-09-15,Balancer,2047,Polygon
2022-09-15,Curve,908,Polygon
2022-09-15,DODO,2100,Polygon
2022-09-15,Fraxswap,101,Polygon
2022-09-15,KyberSwap,1618,Polygon
2022-09-15,QuickSwap,17566,Polygon
2022-09-15,Sushiswap,5160,Polygon
2022-09-15,Uniswap,18506,Polygon
2022-09-15,WOOFi,402,Polygon
2022-09-14,Curve,407,Avalanche
2022-09-14,Fraxswap,26,Avalanche
2022-09-14,GMX,172,Avalanche
2022-09-14,Hashflow,142,Avalanche
2022-09-14,KyberSwap,255,Avalanche
2022-09-14,Pangolin,1614,Avalanche
2022-09-14,Platypus,391,Avalanche
2022-09-14,Sushiswap,582,Avalanche
2022-09-14,Trader Joe,6804,Avalanche
2022-09-14,WOOFi,214,Avalanche
2022-09-14,Balancer,718,Ethereum
2022-09-14,Curve,1153,Ethereum
2022-09-14,DODO,203,Ethereum
2022-09-14,Fraxswap,60,Ethereum
2022-09-14,Hashflow,123,Ethereum
2022-09-14,KyberSwap,90,Ethereum
2022-09-14,Shibaswap,1316,Ethereum
2022-09-14,Sushiswap,3355,Ethereum
2022-09-14,Synthetix,21,Ethereum
2022-09-14,Uniswap,29968,Ethereum
2022-09-14,Beethoven X,194,Optimism
2022-09-14,Curve,189,Optimism
2022-09-14,KyberSwap,145,Optimism
2022-09-14,Sushiswap,24,Optimism
2022-09-14,Synthetix,149,Optimism
2022-09-14,Uniswap,7445,Optimism
2022-09-14,Velodrome,1767,Optimism
2022-09-14,Balancer,1820,Polygon
2022-09-14,Curve,809,Polygon
2022-09-14,DODO,2239,Polygon
2022-09-14,Fraxswap,4997,Polygon
2022-09-14,KyberSwap,1459,Polygon
2022-09-14,QuickSwap,16454,Polygon
2022-09-14,Sushiswap,5198,Polygon
2022-09-14,Uniswap,15160,Polygon
2022-09-14,WOOFi,352,Polygon
2022-09-13,Curve,376,Avalanche
2022-09-13,Fraxswap,41,Avalanche
2022-09-13,GMX,171,Avalanche
2022-09-13,Hashflow,127,Avalanche
2022-09-13,KyberSwap,319,Avalanche
2022-09-13,Pangolin,1789,Avalanche
2022-09-13,Platypus,456,Avalanche
2022-09-13,Sushiswap,672,Avalanche
2022-09-13,Trader Joe,7725,Avalanche
2022-09-13,WOOFi,368,Avalanche
2022-09-13,Balancer,782,Ethereum
2022-09-13,Curve,1011,Ethereum
2022-09-13,DODO,181,Ethereum
2022-09-13,Fraxswap,73,Ethereum
2022-09-13,Hashflow,157,Ethereum
2022-09-13,KyberSwap,125,Ethereum
2022-09-13,Shibaswap,1551,Ethereum
2022-09-13,Sushiswap,3819,Ethereum
2022-09-13,Synthetix,27,Ethereum
2022-09-13,Uniswap,32603,Ethereum
2022-09-13,Beethoven X,215,Optimism
2022-09-13,Curve,171,Optimism
2022-09-13,KyberSwap,163,Optimism
2022-09-13,Sushiswap,50,Optimism
2022-09-13,Synthetix,145,Optimism
2022-09-13,Uniswap,3569,Optimism
2022-09-13,Velodrome,1794,Optimism
2022-09-13,Balancer,2714,Polygon
2022-09-13,Curve,768,Polygon
2022-09-13,DODO,2660,Polygon
2022-09-13,Fraxswap,841,Polygon
2022-09-13,KyberSwap,2174,Polygon
2022-09-13,QuickSwap,17689,Polygon
2022-09-13,Sushiswap,4932,Polygon
2022-09-13,Uniswap,15768,Polygon
2022-09-13,WOOFi,630,Polygon
2022-09-12,Curve,381,Avalanche
2022-09-12,Fraxswap,23,Avalanche
2022-09-12,GMX,145,Avalanche
2022-09-12,Hashflow,129,Avalanche
2022-09-12,KyberSwap,254,Avalanche
2022-09-12,Pangolin,1950,Avalanche
2022-09-12,Platypus,431,Avalanche
2022-09-12,Sushiswap,609,Avalanche
2022-09-12,Trader Joe,7834,Avalanche
2022-09-12,WOOFi,392,Avalanche
2022-09-12,Balancer,645,Ethereum
2022-09-12,Curve,1007,Ethereum
2022-09-12,DODO,143,Ethereum
2022-09-12,Fraxswap,53,Ethereum
2022-09-12,Hashflow,62,Ethereum
2022-09-12,KyberSwap,86,Ethereum
2022-09-12,Shibaswap,1498,Ethereum
2022-09-12,Sushiswap,3328,Ethereum
2022-09-12,Synthetix,32,Ethereum
2022-09-12,Uniswap,28455,Ethereum
2022-09-12,Beethoven X,194,Optimism
2022-09-12,Curve,122,Optimism
2022-09-12,KyberSwap,112,Optimism
2022-09-12,Sushiswap,54,Optimism
2022-09-12,Synthetix,102,Optimism
2022-09-12,Uniswap,2541,Optimism
2022-09-12,Velodrome,1438,Optimism
2022-09-12,Balancer,1886,Polygon
2022-09-12,Curve,537,Polygon
2022-09-12,DODO,2291,Polygon
2022-09-12,Fraxswap,78,Polygon
2022-09-12,KyberSwap,2177,Polygon
2022-09-12,QuickSwap,18015,Polygon
2022-09-12,Sushiswap,4584,Polygon
2022-09-12,Uniswap,13366,Polygon
2022-09-12,WOOFi,397,Polygon
2022-09-11,Curve,313,Avalanche
2022-09-11,Fraxswap,13,Avalanche
2022-09-11,GMX,89,Avalanche
2022-09-11,Hashflow,99,Avalanche
2022-09-11,KyberSwap,202,Avalanche
2022-09-11,Pangolin,1491,Avalanche
2022-09-11,Platypus,315,Avalanche
2022-09-11,Sushiswap,611,Avalanche
2022-09-11,Trader Joe,6818,Avalanche
2022-09-11,WOOFi,188,Avalanche
2022-09-11,Balancer,611,Ethereum
2022-09-11,Curve,913,Ethereum
2022-09-11,DODO,156,Ethereum
2022-09-11,Fraxswap,81,Ethereum
2022-09-11,Hashflow,21,Ethereum
2022-09-11,KyberSwap,81,Ethereum
2022-09-11,Shibaswap,1493,Ethereum
2022-09-11,Sushiswap,4005,Ethereum
2022-09-11,Synthetix,16,Ethereum
2022-09-11,Uniswap,29167,Ethereum
2022-09-11,Beethoven X,163,Optimism
2022-09-11,Curve,91,Optimism
2022-09-11,KyberSwap,114,Optimism
2022-09-11,Sushiswap,68,Optimism
2022-09-11,Synthetix,98,Optimism
2022-09-11,Uniswap,2405,Optimism
2022-09-11,Velodrome,1397,Optimism
2022-09-11,Balancer,1472,Polygon
2022-09-11,Curve,406,Polygon
2022-09-11,DODO,2059,Polygon
2022-09-11,Fraxswap,100,Polygon
2022-09-11,KyberSwap,1419,Polygon
2022-09-11,QuickSwap,15223,Polygon
2022-09-11,Sushiswap,3919,Polygon
2022-09-11,Uniswap,11580,Polygon
2022-09-11,WOOFi,228,Polygon
2022-09-10,Curve,322,Avalanche
2022-09-10,Fraxswap,10,Avalanche
2022-09-10,GMX,119,Avalanche
2022-09-10,Hashflow,96,Avalanche
2022-09-10,KyberSwap,233,Avalanche
2022-09-10,Pangolin,1401,Avalanche
2022-09-10,Platypus,314,Avalanche
2022-09-10,Sushiswap,548,Avalanche
2022-09-10,Trader Joe,6811,Avalanche
2022-09-10,WOOFi,212,Avalanche
2022-09-10,Balancer,536,Ethereum
2022-09-10,Curve,935,Ethereum
2022-09-10,DODO,333,Ethereum
2022-09-10,Fraxswap,39,Ethereum
2022-09-10,Hashflow,148,Ethereum
2022-09-10,KyberSwap,191,Ethereum
2022-09-10,Shibaswap,1014,Ethereum
2022-09-10,Sushiswap,3466,Ethereum
2022-09-10,Synthetix,7,Ethereum
2022-09-10,Uniswap,28023,Ethereum
2022-09-10,Beethoven X,182,Optimism
2022-09-10,Curve,91,Optimism
2022-09-10,KyberSwap,150,Optimism
2022-09-10,Sushiswap,77,Optimism
2022-09-10,Synthetix,103,Optimism
2022-09-10,Uniswap,2309,Optimism
2022-09-10,Velodrome,1340,Optimism
2022-09-10,Balancer,1419,Polygon
2022-09-10,Curve,385,Polygon
2022-09-10,DODO,2598,Polygon
2022-09-10,Fraxswap,45,Polygon
2022-09-10,KyberSwap,1205,Polygon
2022-09-10,QuickSwap,15098,Polygon
2022-09-10,Sushiswap,3453,Polygon
2022-09-10,Uniswap,11414,Polygon
2022-09-10,WOOFi,232,Polygon
2022-09-09,Curve,465,Avalanche
2022-09-09,Fraxswap,33,Avalanche
2022-09-09,GMX,159,Avalanche
2022-09-09,Hashflow,117,Avalanche
2022-09-09,KyberSwap,328,Avalanche
2022-09-09,Pangolin,1683,Avalanche
2022-09-09,Platypus,497,Avalanche
2022-09-09,Sushiswap,644,Avalanche
2022-09-09,Trader Joe,8236,Avalanche
2022-09-09,WOOFi,305,Avalanche
2022-09-09,Balancer,635,Ethereum
2022-09-09,Curve,1021,Ethereum
2022-09-09,DODO,115,Ethereum
2022-09-09,Fraxswap,63,Ethereum
2022-09-09,Hashflow,176,Ethereum
2022-09-09,KyberSwap,94,Ethereum
2022-09-09,Shibaswap,1218,Ethereum
2022-09-09,Sushiswap,3818,Ethereum
2022-09-09,Synthetix,21,Ethereum
2022-09-09,Uniswap,29020,Ethereum
2022-09-09,Beethoven X,221,Optimism
2022-09-09,Curve,166,Optimism
2022-09-09,KyberSwap,109,Optimism
2022-09-09,Sushiswap,68,Optimism
2022-09-09,Synthetix,133,Optimism
2022-09-09,Uniswap,2735,Optimism
2022-09-09,Velodrome,1516,Optimism
2022-09-09,Balancer,1568,Polygon
2022-09-09,Curve,571,Polygon
2022-09-09,DODO,2775,Polygon
2022-09-09,Fraxswap,97,Polygon
2022-09-09,KyberSwap,1242,Polygon
2022-09-09,QuickSwap,16973,Polygon
2022-09-09,Sushiswap,3616,Polygon
2022-09-09,Uniswap,12659,Polygon
2022-09-09,WOOFi,335,Polygon
2022-09-08,Curve,353,Avalanche
2022-09-08,Fraxswap,24,Avalanche
2022-09-08,GMX,134,Avalanche
2022-09-08,Hashflow,115,Avalanche
2022-09-08,KyberSwap,241,Avalanche
2022-09-08,Pangolin,1468,Avalanche
2022-09-08,Platypus,359,Avalanche
2022-09-08,Sushiswap,686,Avalanche
2022-09-08,Trader Joe,7195,Avalanche
2022-09-08,WOOFi,202,Avalanche
2022-09-08,Balancer,634,Ethereum
2022-09-08,Curve,955,Ethereum
2022-09-08,DODO,119,Ethereum
2022-09-08,Fraxswap,65,Ethereum
2022-09-08,Hashflow,127,Ethereum
2022-09-08,KyberSwap,75,Ethereum
2022-09-08,Shibaswap,1097,Ethereum
2022-09-08,Sushiswap,3717,Ethereum
2022-09-08,Synthetix,15,Ethereum
2022-09-08,Uniswap,29777,Ethereum
2022-09-08,Beethoven X,246,Optimism
2022-09-08,Curve,134,Optimism
2022-09-08,KyberSwap,146,Optimism
2022-09-08,Sushiswap,83,Optimism
2022-09-08,Synthetix,113,Optimism
2022-09-08,Uniswap,2847,Optimism
2022-09-08,Velodrome,1803,Optimism
2022-09-08,Balancer,1630,Polygon
2022-09-08,Curve,581,Polygon
2022-09-08,DODO,2527,Polygon
2022-09-08,Fraxswap,39,Polygon
2022-09-08,KyberSwap,1263,Polygon
2022-09-08,QuickSwap,17175,Polygon
2022-09-08,Sushiswap,3748,Polygon
2022-09-08,Uniswap,12051,Polygon
2022-09-08,WOOFi,212,Polygon
2022-09-07,Curve,348,Avalanche
2022-09-07,Fraxswap,25,Avalanche
2022-09-07,GMX,225,Avalanche
2022-09-07,Hashflow,120,Avalanche
2022-09-07,KyberSwap,265,Avalanche
2022-09-07,Pangolin,1495,Avalanche
2022-09-07,Platypus,351,Avalanche
2022-09-07,Sushiswap,669,Avalanche
2022-09-07,Trader Joe,7572,Avalanche
2022-09-07,WOOFi,255,Avalanche
2022-09-07,Balancer,707,Ethereum
2022-09-07,Curve,1003,Ethereum
2022-09-07,DODO,155,Ethereum
2022-09-07,Fraxswap,68,Ethereum
2022-09-07,Hashflow,206,Ethereum
2022-09-07,KyberSwap,123,Ethereum
2022-09-07,Shibaswap,1569,Ethereum
2022-09-07,Sushiswap,3628,Ethereum
2022-09-07,Synthetix,20,Ethereum
2022-09-07,Uniswap,30236,Ethereum
2022-09-07,Beethoven X,215,Optimism
2022-09-07,Curve,211,Optimism
2022-09-07,KyberSwap,146,Optimism
2022-09-07,Sushiswap,143,Optimism
2022-09-07,Synthetix,171,Optimism
2022-09-07,Uniswap,3557,Optimism
2022-09-07,Velodrome,1715,Optimism
2022-09-07,Balancer,1803,Polygon
2022-09-07,Curve,518,Polygon
2022-09-07,DODO,2669,Polygon
2022-09-07,Fraxswap,85,Polygon
2022-09-07,KyberSwap,1063,Polygon
2022-09-07,QuickSwap,19015,Polygon
2022-09-07,Sushiswap,4352,Polygon
2022-09-07,Uniswap,12950,Polygon
2022-09-07,WOOFi,306,Polygon
2022-09-06,Curve,392,Avalanche
2022-09-06,Fraxswap,27,Avalanche
2022-09-06,GMX,275,Avalanche
2022-09-06,Hashflow,98,Avalanche
2022-09-06,KyberSwap,268,Avalanche
2022-09-06,Pangolin,1496,Avalanche
2022-09-06,Platypus,481,Avalanche
2022-09-06,Sushiswap,715,Avalanche
2022-09-06,Trader Joe,7776,Avalanche
2022-09-06,WOOFi,314,Avalanche
2022-09-06,Balancer,822,Ethereum
2022-09-06,Curve,1119,Ethereum
2022-09-06,DODO,171,Ethereum
2022-09-06,Fraxswap,85,Ethereum
2022-09-06,Hashflow,213,Ethereum
2022-09-06,KyberSwap,96,Ethereum
2022-09-06,Shibaswap,1595,Ethereum
2022-09-06,Sushiswap,3966,Ethereum
2022-09-06,Synthetix,22,Ethereum
2022-09-06,Uniswap,32176,Ethereum
2022-09-06,Beethoven X,238,Optimism
2022-09-06,Curve,154,Optimism
2022-09-06,KyberSwap,188,Optimism
2022-09-06,Sushiswap,90,Optimism
2022-09-06,Synthetix,113,Optimism
2022-09-06,Uniswap,3328,Optimism
2022-09-06,Velodrome,1926,Optimism
2022-09-06,Balancer,1925,Polygon
2022-09-06,Curve,475,Polygon
2022-09-06,DODO,2832,Polygon
2022-09-06,Fraxswap,138,Polygon
2022-09-06,KyberSwap,1225,Polygon
2022-09-06,QuickSwap,20166,Polygon
2022-09-06,Sushiswap,4689,Polygon
2022-09-06,Uniswap,14646,Polygon
2022-09-06,WOOFi,274,Polygon
2022-09-05,Curve,310,Avalanche
2022-09-05,Fraxswap,15,Avalanche
2022-09-05,GMX,171,Avalanche
2022-09-05,Hashflow,107,Avalanche
2022-09-05,KyberSwap,206,Avalanche
2022-09-05,Pangolin,1324,Avalanche
2022-09-05,Platypus,340,Avalanche
2022-09-05,Sushiswap,639,Avalanche
2022-09-05,Trader Joe,7332,Avalanche
2022-09-05,WOOFi,171,Avalanche
2022-09-05,Balancer,545,Ethereum
2022-09-05,Curve,828,Ethereum
2022-09-05,DODO,117,Ethereum
2022-09-05,Fraxswap,69,Ethereum
2022-09-05,Hashflow,144,Ethereum
2022-09-05,KyberSwap,74,Ethereum
2022-09-05,Shibaswap,1592,Ethereum
2022-09-05,Sushiswap,3582,Ethereum
2022-09-05,Synthetix,20,Ethereum
2022-09-05,Uniswap,27548,Ethereum
2022-09-05,Beethoven X,215,Optimism
2022-09-05,Curve,162,Optimism
2022-09-05,KyberSwap,255,Optimism
2022-09-05,Sushiswap,96,Optimism
2022-09-05,Synthetix,141,Optimism
2022-09-05,Uniswap,3044,Optimism
2022-09-05,Velodrome,2147,Optimism
2022-09-05,Balancer,1565,Polygon
2022-09-05,Curve,549,Polygon
2022-09-05,DODO,2214,Polygon
2022-09-05,Fraxswap,69,Polygon
2022-09-05,KyberSwap,1460,Polygon
2022-09-05,QuickSwap,17483,Polygon
2022-09-05,Sushiswap,4758,Polygon
2022-09-05,Uniswap,13168,Polygon
2022-09-05,WOOFi,140,Polygon
2022-09-04,Curve,259,Avalanche
2022-09-04,Fraxswap,10,Avalanche
2022-09-04,GMX,62,Avalanche
2022-09-04,Hashflow,147,Avalanche
2022-09-04,KyberSwap,162,Avalanche
2022-09-04,Pangolin,1195,Avalanche
2022-09-04,Platypus,306,Avalanche
2022-09-04,Sushiswap,565,Avalanche
2022-09-04,Trader Joe,6833,Avalanche
2022-09-04,WOOFi,144,Avalanche
2022-09-04,Balancer,429,Ethereum
2022-09-04,Curve,737,Ethereum
2022-09-04,DODO,102,Ethereum
2022-09-04,Fraxswap,44,Ethereum
2022-09-04,Hashflow,117,Ethereum
2022-09-04,KyberSwap,59,Ethereum
2022-09-04,Shibaswap,1353,Ethereum
2022-09-04,Sushiswap,3136,Ethereum
2022-09-04,Synthetix,26,Ethereum
2022-09-04,Uniswap,25465,Ethereum
2022-09-04,Beethoven X,164,Optimism
2022-09-04,Curve,109,Optimism
2022-09-04,KyberSwap,171,Optimism
2022-09-04,Sushiswap,123,Optimism
2022-09-04,Synthetix,73,Optimism
2022-09-04,Uniswap,3032,Optimism
2022-09-04,Velodrome,2054,Optimism
2022-09-04,Balancer,1338,Polygon
2022-09-04,Curve,440,Polygon
2022-09-04,DODO,1680,Polygon
2022-09-04,Fraxswap,78,Polygon
2022-09-04,KyberSwap,1255,Polygon
2022-09-04,QuickSwap,15322,Polygon
2022-09-04,Sushiswap,6799,Polygon
2022-09-04,Uniswap,10708,Polygon
2022-09-04,WOOFi,125,Polygon
2022-09-03,Curve,270,Avalanche
2022-09-03,Fraxswap,9,Avalanche
2022-09-03,GMX,91,Avalanche
2022-09-03,Hashflow,134,Avalanche
2022-09-03,KyberSwap,158,Avalanche
2022-09-03,Pangolin,1157,Avalanche
2022-09-03,Platypus,268,Avalanche
2022-09-03,Sushiswap,594,Avalanche
2022-09-03,Trader Joe,6447,Avalanche
2022-09-03,WOOFi,149,Avalanche
2022-09-03,Balancer,496,Ethereum
2022-09-03,Curve,784,Ethereum
2022-09-03,DODO,83,Ethereum
2022-09-03,Fraxswap,40,Ethereum
2022-09-03,Hashflow,111,Ethereum
2022-09-03,KyberSwap,55,Ethereum
2022-09-03,Shibaswap,1591,Ethereum
2022-09-03,Sushiswap,3167,Ethereum
2022-09-03,Synthetix,33,Ethereum
2022-09-03,Uniswap,26096,Ethereum
2022-09-03,Beethoven X,162,Optimism
2022-09-03,Curve,87,Optimism
2022-09-03,KyberSwap,103,Optimism
2022-09-03,Sushiswap,79,Optimism
2022-09-03,Synthetix,40,Optimism
2022-09-03,Uniswap,4519,Optimism
2022-09-03,Velodrome,2764,Optimism
2022-09-03,Balancer,1356,Polygon
2022-09-03,Curve,402,Polygon
2022-09-03,DODO,1912,Polygon
2022-09-03,Fraxswap,57,Polygon
2022-09-03,KyberSwap,1057,Polygon
2022-09-03,QuickSwap,16175,Polygon
2022-09-03,Sushiswap,6529,Polygon
2022-09-03,Uniswap,11088,Polygon
2022-09-03,WOOFi,142,Polygon
2022-09-02,Curve,367,Avalanche
2022-09-02,Fraxswap,16,Avalanche
2022-09-02,GMX,148,Avalanche
2022-09-02,Hashflow,125,Avalanche
2022-09-02,KyberSwap,234,Avalanche
2022-09-02,Pangolin,1306,Avalanche
2022-09-02,Platypus,379,Avalanche
2022-09-02,Sushiswap,642,Avalanche
2022-09-02,Trader Joe,7842,Avalanche
2022-09-02,WOOFi,229,Avalanche
2022-09-02,Balancer,668,Ethereum
2022-09-02,Curve,927,Ethereum
2022-09-02,DODO,104,Ethereum
2022-09-02,Fraxswap,60,Ethereum
2022-09-02,Hashflow,165,Ethereum
2022-09-02,KyberSwap,80,Ethereum
2022-09-02,Shibaswap,1665,Ethereum
2022-09-02,Sushiswap,3485,Ethereum
2022-09-02,Synthetix,22,Ethereum
2022-09-02,Uniswap,28961,Ethereum
2022-09-02,Beethoven X,185,Optimism
2022-09-02,Curve,113,Optimism
2022-09-02,KyberSwap,142,Optimism
2022-09-02,Sushiswap,34,Optimism
2022-09-02,Synthetix,79,Optimism
2022-09-02,Uniswap,2993,Optimism
2022-09-02,Velodrome,1884,Optimism
2022-09-02,Balancer,2293,Polygon
2022-09-02,Curve,435,Polygon
2022-09-02,DODO,2323,Polygon
2022-09-02,Fraxswap,70,Polygon
2022-09-02,KyberSwap,1562,Polygon
2022-09-02,QuickSwap,16761,Polygon
2022-09-02,Sushiswap,10217,Polygon
2022-09-02,Uniswap,12090,Polygon
2022-09-02,WOOFi,218,Polygon
2022-09-01,Curve,368,Avalanche
2022-09-01,Fraxswap,16,Avalanche
2022-09-01,GMX,157,Avalanche
2022-09-01,Hashflow,157,Avalanche
2022-09-01,KyberSwap,237,Avalanche
2022-09-01,Pangolin,1402,Avalanche
2022-09-01,Platypus,365,Avalanche
2022-09-01,Sushiswap,700,Avalanche
2022-09-01,Trader Joe,8249,Avalanche
2022-09-01,WOOFi,243,Avalanche
2022-09-01,Balancer,588,Ethereum
2022-09-01,Curve,811,Ethereum
2022-09-01,DODO,78,Ethereum
2022-09-01,Fraxswap,54,Ethereum
2022-09-01,Hashflow,128,Ethereum
2022-09-01,KyberSwap,68,Ethereum
2022-09-01,Shibaswap,1669,Ethereum
2022-09-01,Sushiswap,3132,Ethereum
2022-09-01,Synthetix,17,Ethereum
2022-09-01,Uniswap,28248,Ethereum
2022-09-01,Beethoven X,200,Optimism
2022-09-01,Curve,136,Optimism
2022-09-01,KyberSwap,140,Optimism
2022-09-01,Sushiswap,40,Optimism
2022-09-01,Synthetix,58,Optimism
2022-09-01,Uniswap,4327,Optimism
2022-09-01,Velodrome,2122,Optimism
2022-09-01,Balancer,2537,Polygon
2022-09-01,Curve,577,Polygon
2022-09-01,DODO,1843,Polygon
2022-09-01,Fraxswap,101,Polygon
2022-09-01,KyberSwap,1791,Polygon
2022-09-01,QuickSwap,18290,Polygon
2022-09-01,Sushiswap,6370,Polygon
2022-09-01,Uniswap,14195,Polygon
2022-09-01,WOOFi,258,Polygon
2022-08-31,Curve,363,Avalanche
2022-08-31,Fraxswap,16,Avalanche
2022-08-31,GMX,205,Avalanche
2022-08-31,Hashflow,158,Avalanche
2022-08-31,KyberSwap,252,Avalanche
2022-08-31,Pangolin,1416,Avalanche
2022-08-31,Platypus,344,Avalanche
2022-08-31,Sushiswap,737,Avalanche
2022-08-31,Trader Joe,8751,Avalanche
2022-08-31,WOOFi,233,Avalanche
2022-08-31,Balancer,571,Ethereum
2022-08-31,Curve,831,Ethereum
2022-08-31,DODO,99,Ethereum
2022-08-31,Fraxswap,51,Ethereum
2022-08-31,Hashflow,126,Ethereum
2022-08-31,KyberSwap,84,Ethereum
2022-08-31,Shibaswap,1957,Ethereum
2022-08-31,Sushiswap,3103,Ethereum
2022-08-31,Synthetix,18,Ethereum
2022-08-31,Uniswap,28112,Ethereum
2022-08-31,Beethoven X,184,Optimism
2022-08-31,Curve,156,Optimism
2022-08-31,KyberSwap,154,Optimism
2022-08-31,Sushiswap,25,Optimism
2022-08-31,Synthetix,86,Optimism
2022-08-31,Uniswap,5113,Optimism
2022-08-31,Velodrome,2640,Optimism
2022-08-31,Balancer,2642,Polygon
2022-08-31,Curve,588,Polygon
2022-08-31,DODO,1685,Polygon
2022-08-31,Fraxswap,78,Polygon
2022-08-31,KyberSwap,2150,Polygon
2022-08-31,QuickSwap,16809,Polygon
2022-08-31,Sushiswap,5399,Polygon
2022-08-31,Uniswap,12459,Polygon
2022-08-31,WOOFi,234,Polygon
2022-08-30,Curve,364,Avalanche
2022-08-30,Fraxswap,22,Avalanche
2022-08-30,GMX,228,Avalanche
2022-08-30,Hashflow,210,Avalanche
2022-08-30,KyberSwap,319,Avalanche
2022-08-30,Pangolin,1523,Avalanche
2022-08-30,Platypus,407,Avalanche
2022-08-30,Sushiswap,703,Avalanche
2022-08-30,Trader Joe,8097,Avalanche
2022-08-30,WOOFi,278,Avalanche
2022-08-30,Balancer,942,Ethereum
2022-08-30,Curve,928,Ethereum
2022-08-30,DODO,167,Ethereum
2022-08-30,Fraxswap,47,Ethereum
2022-08-30,Hashflow,169,Ethereum
2022-08-30,KyberSwap,76,Ethereum
2022-08-30,Shibaswap,3375,Ethereum
2022-08-30,Sushiswap,3148,Ethereum
2022-08-30,Synthetix,13,Ethereum
2022-08-30,Uniswap,29625,Ethereum
2022-08-30,Beethoven X,159,Optimism
2022-08-30,Curve,353,Optimism
2022-08-30,KyberSwap,142,Optimism
2022-08-30,Sushiswap,27,Optimism
2022-08-30,Synthetix,88,Optimism
2022-08-30,Uniswap,5241,Optimism
2022-08-30,Velodrome,3279,Optimism
2022-08-30,Balancer,2662,Polygon
2022-08-30,Curve,509,Polygon
2022-08-30,DODO,13678,Polygon
2022-08-30,Fraxswap,83,Polygon
2022-08-30,KyberSwap,2903,Polygon
2022-08-30,QuickSwap,19577,Polygon
2022-08-30,Sushiswap,5321,Polygon
2022-08-30,Uniswap,13815,Polygon
2022-08-30,WOOFi,392,Polygon
2022-08-29,Curve,401,Avalanche
2022-08-29,Fraxswap,56,Avalanche
2022-08-29,GMX,216,Avalanche
2022-08-29,Hashflow,237,Avalanche
2022-08-29,KyberSwap,358,Avalanche
2022-08-29,Pangolin,1812,Avalanche
2022-08-29,Platypus,564,Avalanche
