Date,Exchange,Values,Blockchain
2023-09-09,KuCoin,7812946.69333897,Ethereum
2023-09-09,MEXC,17887831.9829009,Ethereum
2023-09-09,OKX,28623730.6714656,Ethereum
2023-09-09,Binance,3508131.30372141,Optimism
2023-09-09,Bybit,1300087.14054352,Optimism
2023-09-09,Coinbase,409274.307618954,Optimism
2023-09-09,Gate.io,330608.497918191,Optimism
2023-09-09,KuCoin,241058.573825014,Optimism
2023-09-09,Binance,7616277.48318588,Polygon
2023-09-09,Bitfinex,594469.110339177,Polygon
2023-09-09,Bybit,804124.89851563,Polygon
2023-09-09,Coinbase,32.997063,Polygon
2023-09-09,Gate.io,331907.75554754,Polygon
2023-09-09,Huobi,36043.218082372,Polygon
2023-09-09,MEXC,679727.956758835,Polygon
2023-09-08,Binance,26418653.9485465,Arbitrum
2023-09-08,Bitfinex,10993.848109938,Arbitrum
2023-09-08,Bybit,3632282.54385922,Arbitrum
2023-09-08,Gate.io,6242433.15832081,Arbitrum
2023-09-08,KuCoin,173976.655818107,Arbitrum
2023-09-08,Binance,23761973.9753984,Avalanche
2023-09-08,Bitfinex,4411.250945639,Avalanche
2023-09-08,Bybit,766125.399360087,Avalanche
2023-09-08,Coinbase,9054.44,Avalanche
2023-09-08,Gate.io,4896612.92899,Avalanche
2023-09-08,Huobi,1666573.48231077,Avalanche
2023-09-08,KuCoin,294968.326730695,Avalanche
2023-09-08,Binance,1122596493.83943,Ethereum
2023-09-08,Bitfinex,94490061.4120058,Ethereum
2023-09-08,Bitstamp,28536380.4704308,Ethereum
2023-09-08,Bybit,35061463.8017609,Ethereum
2023-09-08,Coinbase,679432620.370067,Ethereum
2023-09-08,Gate.io,14014041.0538117,Ethereum
2023-09-08,Gemini,3536303.33165809,Ethereum
2023-09-08,Huobi,23762166.2859161,Ethereum
2023-09-08,Kraken,170653807.098116,Ethereum
2023-09-08,KuCoin,17012699.1774987,Ethereum
2023-09-08,MEXC,20304447.857133,Ethereum
2023-09-08,OKX,84129598.4051245,Ethereum
2023-09-08,Binance,3087573.03120632,Optimism
2023-09-08,Bybit,1617256.73482401,Optimism
2023-09-08,Coinbase,368522.946708681,Optimism
2023-09-08,Gate.io,289791.175604272,Optimism
2023-09-08,KuCoin,183015.257842513,Optimism
2023-09-08,Binance,24267224.1944722,Polygon
2023-09-08,Bitfinex,421391.225560244,Polygon
2023-09-08,Bybit,993666.131021716,Polygon
2023-09-08,Gate.io,1128064.44972046,Polygon
2023-09-08,Huobi,122415.97527006,Polygon
2023-09-08,MEXC,1000903.79865618,Polygon
2023-09-07,Binance,29957845.9725652,Arbitrum
2023-09-07,Bitfinex,812.727238111,Arbitrum
2023-09-07,Bybit,7051399.35804393,Arbitrum
2023-09-07,Gate.io,5941995.68277427,Arbitrum
2023-09-07,KuCoin,167133.405233772,Arbitrum
2023-09-07,Binance,15604624.6962983,Avalanche
2023-09-07,Bitfinex,6998156.19790275,Avalanche
2023-09-07,Bybit,3696529.93360878,Avalanche
2023-09-07,Coinbase,9917.98,Avalanche
2023-09-07,Gate.io,5183926.38810554,Avalanche
2023-09-07,Huobi,1621426.63982139,Avalanche
2023-09-07,KuCoin,48694.36,Avalanche
2023-09-07,Binance,926196054.226107,Ethereum
2023-09-07,Bitfinex,30189718.4888676,Ethereum
2023-09-07,Bitstamp,37639578.9007287,Ethereum
2023-09-07,Bybit,47788905.7596198,Ethereum
2023-09-07,Coinbase,337904904.123764,Ethereum
2023-09-07,Gate.io,42232191.4922068,Ethereum
2023-09-07,Gemini,11577629.3113129,Ethereum
2023-09-07,Huobi,17148679.667395,Ethereum
2023-09-07,Kraken,230603846.318736,Ethereum
2023-09-07,KuCoin,32690829.1249532,Ethereum
2023-09-07,MEXC,30887787.2321333,Ethereum
2023-09-07,OKX,49894636.5658771,Ethereum
2023-09-07,Binance,5699740.0098908,Optimism
2023-09-07,Bybit,1265270.99515399,Optimism
2023-09-07,Coinbase,434989.023317811,Optimism
2023-09-07,Gate.io,680760.498276202,Optimism
2023-09-07,KuCoin,25710.964667931,Optimism
2023-09-07,Binance,14605178.0770921,Polygon
2023-09-07,Bitfinex,1642967.55594324,Polygon
2023-09-07,Bybit,4851117.43392536,Polygon
2023-09-07,Gate.io,1181184.92481071,Polygon
2023-09-07,Huobi,21306.702451447,Polygon
2023-09-07,MEXC,1223306.21665601,Polygon
2023-09-06,Binance,21899411.0952182,Arbitrum
2023-09-06,Bitfinex,23361.751733275,Arbitrum
2023-09-06,Bybit,8243405.7466639,Arbitrum
