Date,Marketplace,Values,Blockchain
2022-09-29,X2Y2,10276666.72,Ethereum
2022-09-29,Quix,17564.99,Optimism
2022-09-29,Coral Cube,21462.72404,Solana
2022-09-29,Exchange Art,51929.227,Solana
2022-09-29,Hadeswap,322098.019,Solana
2022-09-29,Hyperspace,45230.44331,Solana
2022-09-29,Magic Eden,3532465.242,Solana
2022-09-29,Opensea,8648.27212,Solana
2022-09-29,Solanart,195411.9037,Solana
2022-09-29,Tensor,41040.0782,Solana
2022-09-29,Yawww,185884.5872,Solana
2022-09-28,Blur,111504.8003,Ethereum
2022-09-28,Gem,929270.5822,Ethereum
2022-09-28,Larva Labs,5811656.43,Ethereum
2022-09-28,LooksRare,4203654.665,Ethereum
2022-09-28,NFTX,17132.70797,Ethereum
2022-09-28,OpenSea,12593647.81,Ethereum
2022-09-28,Rarible,32433.04414,Ethereum
2022-09-28,Sudoswap,495558.22,Ethereum
2022-09-28,X2Y2,11005340.17,Ethereum
2022-09-28,OpenSea,158.8732989,Optimism
2022-09-28,Quix,38711.75,Optimism
2022-09-28,Coral Cube,23733.75077,Solana
2022-09-28,Exchange Art,17678.89252,Solana
2022-09-28,Hadeswap,185008.8547,Solana
2022-09-28,Hyperspace,27516.18927,Solana
2022-09-28,Magic Eden,2986311.827,Solana
2022-09-28,Opensea,7355.884749,Solana
2022-09-28,Solanart,120211.8795,Solana
2022-09-28,Tensor,12348.54154,Solana
2022-09-28,Yawww,167182.1011,Solana
2022-09-27,Blur,82138.42816,Ethereum
2022-09-27,Gem,416354.4246,Ethereum
2022-09-27,Larva Labs,1512955.49,Ethereum
2022-09-27,LooksRare,4098698.736,Ethereum
2022-09-27,NFTX,31420.2859,Ethereum
2022-09-27,OpenSea,11033938.87,Ethereum
2022-09-27,Rarible,9561.957247,Ethereum
2022-09-27,Sudoswap,448675.97,Ethereum
2022-09-27,X2Y2,12324444.56,Ethereum
2022-09-27,OpenSea,20.96775461,Optimism
2022-09-27,Quix,23581.21,Optimism
2022-09-27,Coral Cube,19877.28173,Solana
2022-09-27,Exchange Art,38086.60726,Solana
2022-09-27,Hadeswap,231828.8351,Solana
2022-09-27,Hyperspace,27973.89013,Solana
2022-09-27,Magic Eden,4298900.458,Solana
2022-09-27,Opensea,17783.64221,Solana
2022-09-27,Solanart,169404.0595,Solana
2022-09-27,Tensor,12604.58884,Solana
2022-09-27,Yawww,215901.8352,Solana
2022-09-26,Blur,101162.2444,Ethereum
2022-09-26,Gem,389396.0544,Ethereum
2022-09-26,Larva Labs,296049.64,Ethereum
2022-09-26,LooksRare,4058940.822,Ethereum
2022-09-26,NFTX,37762.13436,Ethereum
2022-09-26,OpenSea,9908082.875,Ethereum
2022-09-26,Rarible,31380.61744,Ethereum
2022-09-26,Sudoswap,264958.27,Ethereum
2022-09-26,X2Y2,12375576.38,Ethereum
2022-09-26,OpenSea,3.9360475,Optimism
2022-09-26,Quix,26873.09,Optimism
2022-09-26,Coral Cube,34505.64442,Solana
2022-09-26,Exchange Art,11773.61198,Solana
2022-09-26,Hadeswap,46447.80094,Solana
2022-09-26,Hyperspace,51193.41622,Solana
2022-09-26,Magic Eden,4592641.944,Solana
2022-09-26,Opensea,10962.45101,Solana
2022-09-26,SMB Market,154.4968333,Solana
2022-09-26,Solanart,360023.8162,Solana
2022-09-26,Solport,0.98615,Solana
2022-09-26,Tensor,7554.338214,Solana
2022-09-26,Yawww,242106.7514,Solana
2022-09-25,Blur,42242.67411,Ethereum
2022-09-25,Gem,574252.096,Ethereum
2022-09-25,Larva Labs,101160.83,Ethereum
2022-09-25,LooksRare,4213511.745,Ethereum
2022-09-25,NFTX,20401.65169,Ethereum
2022-09-25,OpenSea,9668873.183,Ethereum
2022-09-25,Rarible,24090.43559,Ethereum
2022-09-25,Sudoswap,276720.38,Ethereum
2022-09-25,X2Y2,11660984.77,Ethereum
2022-09-25,Quix,35127.47,Optimism
2022-09-25,Coral Cube,14508.18691,Solana
2022-09-25,Exchange Art,6474.689271,Solana
2022-09-25,Hadeswap,2065.504167,Solana
2022-09-25,Hyperspace,24036.48154,Solana
2022-09-25,Magic Eden,3400780.022,Solana
2022-09-25,Opensea,13691.08776,Solana
2022-09-25,SMB Market,6662.916667,Solana
2022-09-25,Solanart,144462.1007,Solana
2022-09-25,Tensor,8340.954274,Solana
2022-09-25,Yawww,223006.0159,Solana
2022-09-24,Blur,33993.49528,Ethereum
2022-09-24,Gem,665259.0148,Ethereum
2022-09-24,Larva Labs,1641363.97,Ethereum
2022-09-24,LooksRare,4260355.785,Ethereum
2022-09-24,NFTX,27385.2666,Ethereum
2022-09-24,OpenSea,9481532.86,Ethereum
2022-09-24,Rarible,68238.65811,Ethereum
2022-09-24,Sudoswap,235775.0,Ethereum
2022-09-24,X2Y2,12825608.49,Ethereum
2022-09-24,Quix,41305.57,Optimism
2022-09-24,Coral Cube,10766.01228,Solana
2022-09-24,Exchange Art,13634.3454,Solana
2022-09-24,Hyperspace,72197.18814,Solana
2022-09-24,Magic Eden,3010414.999,Solana
2022-09-24,Opensea,5077.245536,Solana
2022-09-24,Solanart,137283.1062,Solana
2022-09-24,Solport,74.86559167,Solana
2022-09-24,Tensor,8140.383377,Solana
2022-09-24,Yawww,171050.5511,Solana
2022-09-23,Blur,54707.44099,Ethereum
2022-09-23,Gem,610657.3797,Ethereum
2022-09-23,Larva Labs,196216.42,Ethereum
2022-09-23,LooksRare,4441010.925,Ethereum
2022-09-23,NFTX,28469.19581,Ethereum
2022-09-23,OpenSea,10831817.81,Ethereum
2022-09-23,Rarible,3765.523412,Ethereum
2022-09-23,Sudoswap,383074.16,Ethereum
2022-09-23,X2Y2,13142282.53,Ethereum
2022-09-23,Quix,49458.41,Optimism
2022-09-23,Coral Cube,43395.52531,Solana
2022-09-23,Exchange Art,18228.938,Solana
2022-09-23,Hyperspace,13618.7843,Solana
2022-09-23,Magic Eden,3213847.705,Solana
2022-09-23,Opensea,6373.737475,Solana
2022-09-23,Solanart,115041.1799,Solana
2022-09-23,Solport,21.464625,Solana
2022-09-23,Tensor,12399.40318,Solana
2022-09-23,Yawww,158900.7091,Solana
2022-09-22,Blur,45717.26979,Ethereum
2022-09-22,Gem,910984.0644,Ethereum
2022-09-22,Larva Labs,608832.07,Ethereum
2022-09-22,LooksRare,3897593.274,Ethereum
2022-09-22,NFTX,25990.33495,Ethereum
2022-09-22,OpenSea,12161117.95,Ethereum
2022-09-22,Rarible,4297.385461,Ethereum
2022-09-22,Sudoswap,601987.43,Ethereum
2022-09-22,X2Y2,12919233.22,Ethereum
2022-09-22,Quix,41250.23,Optimism
2022-09-22,Coral Cube,106607.3623,Solana
2022-09-22,Exchange Art,53725.04964,Solana
2022-09-22,Hadeswap,16424.83964,Solana
2022-09-22,Hyperspace,33556.29604,Solana
2022-09-22,Magic Eden,4020824.202,Solana
2022-09-22,Opensea,6543.858725,Solana
2022-09-22,SMB Market,9539.25,Solana
2022-09-22,Solanart,106973.2258,Solana
2022-09-22,Tensor,13765.29315,Solana
2022-09-22,Yawww,233902.977,Solana
2022-09-21,Blur,61251.12412,Ethereum
2022-09-21,Gem,910318.2862,Ethereum
2022-09-21,Larva Labs,584914.72,Ethereum
2022-09-21,LooksRare,4132275.837,Ethereum
2022-09-21,NFTX,26745.46759,Ethereum
2022-09-21,OpenSea,11695249.57,Ethereum
2022-09-21,Rarible,7977.300531,Ethereum
2022-09-21,Sudoswap,309751.2,Ethereum
2022-09-21,X2Y2,13418102.19,Ethereum
2022-09-21,Quix,552129.45,Optimism
2022-09-21,Coral Cube,33446.62578,Solana
2022-09-21,Exchange Art,39104.83825,Solana
2022-09-21,Magic Eden,3427172.223,Solana
2022-09-21,Opensea,3593.499099,Solana
2022-09-21,Solanart,101138.0171,Solana
2022-09-21,Yawww,218795.9539,Solana
2022-09-20,Blur,111200.561,Ethereum
2022-09-20,Gem,1897006.155,Ethereum
2022-09-20,Larva Labs,181722.53,Ethereum
2022-09-20,LooksRare,4999536.088,Ethereum
2022-09-20,NFTX,24515.98966,Ethereum
2022-09-20,OpenSea,12446284.22,Ethereum
2022-09-20,Rarible,14760.64763,Ethereum
2022-09-20,Sudoswap,710334.24,Ethereum
2022-09-20,X2Y2,13382003.53,Ethereum
2022-09-20,Quix,396732.9,Optimism
2022-09-20,Coral Cube,15868.69134,Solana
2022-09-20,Exchange Art,41855.18844,Solana
2022-09-20,Magic Eden,3648575.772,Solana
2022-09-20,Opensea,11389.92144,Solana
2022-09-20,Solanart,77545.06599,Solana
2022-09-20,Yawww,236995.5466,Solana
2022-09-19,Blur,132598.6699,Ethereum
2022-09-19,Gem,1243036.035,Ethereum
2022-09-19,Larva Labs,425317.43,Ethereum
2022-09-19,LooksRare,4623136.979,Ethereum
2022-09-19,NFTX,30175.46297,Ethereum
2022-09-19,OpenSea,11620814.4,Ethereum
2022-09-19,Rarible,19388.89333,Ethereum
2022-09-19,Sudoswap,339246.32,Ethereum
2022-09-19,X2Y2,13626739.97,Ethereum
2022-09-19,Quix,21688.03,Optimism
2022-09-19,Coral Cube,23167.26798,Solana
2022-09-19,Exchange Art,47254.5591,Solana
2022-09-19,Magic Eden,3872175.83,Solana
2022-09-19,Opensea,5673.676869,Solana
2022-09-19,Solanart,67711.75323,Solana
2022-09-19,Yawww,202659.1253,Solana
2022-09-18,Blur,232967.9188,Ethereum
2022-09-18,Gem,999108.9558,Ethereum
2022-09-18,Larva Labs,178465.89,Ethereum
2022-09-18,LooksRare,4620250.152,Ethereum
2022-09-18,NFTX,23629.55161,Ethereum
2022-09-18,OpenSea,10855912.12,Ethereum
2022-09-18,Rarible,44247.62358,Ethereum
2022-09-18,Sudoswap,422664.65,Ethereum
2022-09-18,X2Y2,13232482.76,Ethereum
2022-09-18,Quix,24659.99,Optimism
2022-09-18,Coral Cube,17311.17997,Solana
2022-09-18,Exchange Art,28198.59054,Solana
2022-09-18,Magic Eden,4169875.111,Solana
2022-09-18,Opensea,20994.78814,Solana
2022-09-18,Solanart,65235.4639,Solana
2022-09-18,Solport,69.383125,Solana
2022-09-18,Yawww,207054.1773,Solana
2022-09-17,Blur,89212.93044,Ethereum
2022-09-17,Gem,1242946.047,Ethereum
2022-09-17,Larva Labs,406569.33,Ethereum
2022-09-17,LooksRare,5111574.74,Ethereum
2022-09-17,NFTX,40215.62631,Ethereum
2022-09-17,OpenSea,10758683.95,Ethereum
2022-09-17,Rarible,11089.98828,Ethereum
2022-09-17,Sudoswap,614787.1,Ethereum
2022-09-17,X2Y2,13886292.82,Ethereum
2022-09-17,Quix,48877.02,Optimism
2022-09-17,Coral Cube,22239.40342,Solana
2022-09-17,Exchange Art,34008.01393,Solana
2022-09-17,Magic Eden,3868128.855,Solana
2022-09-17,Opensea,13027.9774,Solana
2022-09-17,Solanart,47794.23513,Solana
2022-09-17,Solport,19.4648375,Solana
2022-09-17,Yawww,218833.6632,Solana
2022-09-16,Blur,105012.3568,Ethereum
2022-09-16,Gem,1622767.693,Ethereum
2022-09-16,Larva Labs,440504.0,Ethereum
2022-09-16,LooksRare,4908244.512,Ethereum
2022-09-16,NFTX,33171.52025,Ethereum
2022-09-16,OpenSea,13812084.36,Ethereum
2022-09-16,Rarible,24367.67378,Ethereum
2022-09-16,Sudoswap,679241.84,Ethereum
2022-09-16,X2Y2,13631068.68,Ethereum
2022-09-16,Quix,36497.78,Optimism
2022-09-16,Coral Cube,37258.13536,Solana
2022-09-16,Exchange Art,55897.3349,Solana
2022-09-16,Magic Eden,3608047.886,Solana
2022-09-16,Opensea,13018.57952,Solana
2022-09-16,SMB Market,6835.325,Solana
2022-09-16,Solanart,53950.56859,Solana
2022-09-16,Yawww,189845.6213,Solana
2022-09-15,Blur,38418.64528,Ethereum
2022-09-15,Gem,1299137.438,Ethereum
2022-09-15,Larva Labs,960784.82,Ethereum
2022-09-15,LooksRare,4985378.0,Ethereum
2022-09-15,NFTX,21381.95793,Ethereum
2022-09-15,OpenSea,9613720.253,Ethereum
2022-09-15,Rarible,28184.9937,Ethereum
2022-09-15,Sudoswap,452894.14,Ethereum
2022-09-15,X2Y2,14458380.67,Ethereum
2022-09-15,Quix,10449.83,Optimism
2022-09-15,Coral Cube,10900.49599,Solana
2022-09-15,Exchange Art,197797.3522,Solana
2022-09-15,Magic Eden,3368190.879,Solana
2022-09-15,Opensea,16807.92412,Solana
2022-09-15,Solanart,38031.90188,Solana
2022-09-15,Yawww,136383.3526,Solana
2022-09-14,Blur,61074.51003,Ethereum
2022-09-14,Gem,1038186.21,Ethereum
2022-09-14,Larva Labs,1282124.46,Ethereum
2022-09-14,LooksRare,5282935.393,Ethereum
2022-09-14,OpenSea,10174844.71,Ethereum
2022-09-14,Rarible,11753.67642,Ethereum
2022-09-14,Sudoswap,452330.62,Ethereum
2022-09-14,X2Y2,14146693.14,Ethereum
2022-09-14,Quix,304521.65,Optimism
2022-09-14,Coral Cube,63549.68167,Solana
2022-09-14,Exchange Art,36152.08701,Solana
2022-09-14,Magic Eden,3956426.817,Solana
2022-09-14,Opensea,11653.28532,Solana
2022-09-14,Solanart,27966.50279,Solana
2022-09-14,Yawww,173002.1974,Solana
2022-09-13,Blur,26104.13372,Ethereum
2022-09-13,Gem,1605208.293,Ethereum
2022-09-13,Larva Labs,866951.09,Ethereum
2022-09-13,LooksRare,6092205.422,Ethereum
2022-09-13,NFTX,63988.51861,Ethereum
2022-09-13,OpenSea,12026502.46,Ethereum
2022-09-13,Rarible,19241.6122,Ethereum
2022-09-13,Sudoswap,656795.34,Ethereum
2022-09-13,X2Y2,16443027.33,Ethereum
2022-09-13,Quix,42857.18,Optimism
2022-09-13,Coral Cube,23578.31242,Solana
2022-09-13,Exchange Art,30744.2896,Solana
2022-09-13,Magic Eden,4220648.643,Solana
2022-09-13,Opensea,14218.54932,Solana
2022-09-13,Solanart,291010.6524,Solana
2022-09-13,Yawww,471531.3817,Solana
2022-09-12,Blur,56361.1595,Ethereum
2022-09-12,Gem,1138209.22,Ethereum
2022-09-12,Larva Labs,106103.08,Ethereum
2022-09-12,LooksRare,6227642.965,Ethereum
2022-09-12,NFTX,30490.08138,Ethereum
2022-09-12,OpenSea,11515156.72,Ethereum
2022-09-12,Rarible,88643.01155,Ethereum
2022-09-12,Sudoswap,484101.48,Ethereum
2022-09-12,X2Y2,16473880.74,Ethereum
2022-09-12,OpenSea,10.0725652,Optimism
2022-09-12,Quix,3928.76,Optimism
2022-09-12,Coral Cube,9513.082227,Solana
2022-09-12,Exchange Art,15559.17188,Solana
2022-09-12,Magic Eden,3855363.644,Solana
2022-09-12,Opensea,16660.82888,Solana
2022-09-12,SMB Market,19926.5625,Solana
2022-09-12,Solanart,55301.86679,Solana
2022-09-12,Yawww,235666.7465,Solana
2022-09-11,Blur,29056.48283,Ethereum
2022-09-11,Gem,733459.8939,Ethereum
2022-09-11,Larva Labs,482316.82,Ethereum
2022-09-11,LooksRare,5844161.123,Ethereum
2022-09-11,NFTX,28288.28706,Ethereum
2022-09-11,OpenSea,10695724.91,Ethereum
2022-09-11,Rarible,31783.19647,Ethereum
2022-09-11,Sudoswap,472682.0,Ethereum
2022-09-11,X2Y2,16081109.07,Ethereum
2022-09-11,Quix,4863.1,Optimism
2022-09-11,Coral Cube,30787.79408,Solana
2022-09-11,Exchange Art,11413.29906,Solana
2022-09-11,Magic Eden,4435706.743,Solana
2022-09-11,Opensea,12582.61562,Solana
2022-09-11,Solanart,335164.0583,Solana
2022-09-11,Solport,99.652625,Solana
2022-09-11,Yawww,254840.6247,Solana
2022-09-10,Blur,8087.290863,Ethereum
2022-09-10,Gem,786263.2768,Ethereum
2022-09-10,LooksRare,5961169.429,Ethereum
2022-09-10,NFTX,41704.53499,Ethereum
2022-09-10,OpenSea,10597999.67,Ethereum
2022-09-10,Rarible,6901.045607,Ethereum
2022-09-10,Sudoswap,382435.38,Ethereum
2022-09-10,X2Y2,15819785.87,Ethereum
2022-09-10,OpenSea,21.29241139,Optimism
2022-09-10,Quix,2312.8,Optimism
2022-09-10,Coral Cube,16158.66383,Solana
2022-09-10,Exchange Art,17236.81739,Solana
2022-09-10,Magic Eden,4072789.242,Solana
2022-09-10,Opensea,22396.16762,Solana
2022-09-10,SMB Market,13901.5,Solana
2022-09-10,Solanart,115849.4709,Solana
2022-09-10,Yawww,216043.2256,Solana
2022-09-09,Blur,26477.24935,Ethereum
2022-09-09,Gem,1157424.309,Ethereum
2022-09-09,Larva Labs,665418.67,Ethereum
2022-09-09,LooksRare,5550000.381,Ethereum
2022-09-09,NFTX,65718.47324,Ethereum
2022-09-09,OpenSea,12281627.33,Ethereum
2022-09-09,Rarible,33875.60056,Ethereum
2022-09-09,Sudoswap,405569.71,Ethereum
2022-09-09,X2Y2,13439216.44,Ethereum
2022-09-09,Quix,8573.79,Optimism
2022-09-09,Coral Cube,32515.94093,Solana
2022-09-09,Exchange Art,36078.27015,Solana
2022-09-09,Magic Eden,6394336.478,Solana
2022-09-09,Opensea,29474.02285,Solana
2022-09-09,Solanart,138033.3303,Solana
2022-09-09,Yawww,323569.5768,Solana
2022-09-08,Blur,132847.6723,Ethereum
2022-09-08,Gem,1395240.616,Ethereum
2022-09-08,Larva Labs,222476.33,Ethereum
2022-09-08,LooksRare,3449808.585,Ethereum
2022-09-08,NFTX,34008.42186,Ethereum
2022-09-08,OpenSea,15785085.35,Ethereum
2022-09-08,Rarible,35649.43867,Ethereum
2022-09-08,Sudoswap,487395.17,Ethereum
2022-09-08,X2Y2,15596338.37,Ethereum
2022-09-08,Quix,2583.93,Optimism
2022-09-08,Coral Cube,58135.3622,Solana
2022-09-08,Exchange Art,60781.13625,Solana
2022-09-08,Magic Eden,7857370.132,Solana
2022-09-08,Opensea,49804.81812,Solana
2022-09-08,Solanart,111263.8338,Solana
2022-09-08,Yawww,390922.3854,Solana
2022-09-07,Blur,42768.09774,Ethereum
2022-09-07,Gem,1129106.501,Ethereum
2022-09-07,Larva Labs,814645.45,Ethereum
2022-09-07,LooksRare,5254450.207,Ethereum
2022-09-07,NFTX,53561.19986,Ethereum
2022-09-07,OpenSea,13752033.2,Ethereum
2022-09-07,Rarible,37562.44296,Ethereum
2022-09-07,Sudoswap,616119.47,Ethereum
2022-09-07,X2Y2,17054526.81,Ethereum
2022-09-07,Quix,3980.08,Optimism
2022-09-07,Coral Cube,14243.34987,Solana
2022-09-07,Exchange Art,29760.52056,Solana
2022-09-07,Magic Eden,9901269.656,Solana
2022-09-07,Opensea,100031.7142,Solana
2022-09-07,Solanart,116109.091,Solana
2022-09-07,Yawww,335821.8379,Solana
2022-09-06,Blur,23110.7913,Ethereum
2022-09-06,Gem,800861.009,Ethereum
2022-09-06,Larva Labs,503681.3,Ethereum
2022-09-06,LooksRare,7949003.831,Ethereum
2022-09-06,NFTX,45829.19234,Ethereum
2022-09-06,OpenSea,11939424.87,Ethereum
2022-09-06,Rarible,6430.593632,Ethereum
2022-09-06,Sudoswap,474074.92,Ethereum
2022-09-06,X2Y2,17494748.79,Ethereum
2022-09-06,Quix,2578.47,Optimism
2022-09-06,Coral Cube,128237.0685,Solana
2022-09-06,Exchange Art,20736.80671,Solana
2022-09-06,Magic Eden,11223121.11,Solana
2022-09-06,Opensea,62591.04996,Solana
2022-09-06,SMB Market,14113.75625,Solana
2022-09-06,Solanart,105771.3851,Solana
2022-09-06,Yawww,567663.7498,Solana
2022-09-05,Blur,42058.99899,Ethereum
2022-09-05,Gem,1124399.133,Ethereum
2022-09-05,Larva Labs,382757.29,Ethereum
2022-09-05,LooksRare,5790135.959,Ethereum
2022-09-05,NFTX,52152.1466,Ethereum
2022-09-05,OpenSea,12489222.55,Ethereum
2022-09-05,Rarible,17329.37654,Ethereum
2022-09-05,Sudoswap,536179.93,Ethereum
2022-09-05,X2Y2,17435135.47,Ethereum
2022-09-05,Quix,3399.37,Optimism
2022-09-05,Coral Cube,35580.73438,Solana
2022-09-05,Exchange Art,20516.3037,Solana
2022-09-05,Magic Eden,2937711.112,Solana
2022-09-05,Opensea,35848.93153,Solana
2022-09-05,SMB Market,12762.99458,Solana
2022-09-05,Solanart,37085.74368,Solana
2022-09-05,Yawww,177406.7306,Solana
2022-09-04,Blur,24567.15394,Ethereum
2022-09-04,Gem,948163.6016,Ethereum
2022-09-04,Larva Labs,110448.31,Ethereum
2022-09-04,LooksRare,5466688.102,Ethereum
2022-09-04,NFTX,60208.03495,Ethereum
2022-09-04,OpenSea,10482840.57,Ethereum
2022-09-04,Rarible,2088.292104,Ethereum
2022-09-04,Sudoswap,411549.55,Ethereum
2022-09-04,X2Y2,16826010.52,Ethereum
2022-09-04,Quix,3659.23,Optimism
2022-09-04,Coral Cube,4833.384669,Solana
2022-09-04,Exchange Art,14167.44529,Solana
2022-09-04,Magic Eden,2628008.409,Solana
2022-09-04,Opensea,9783.648237,Solana
2022-09-04,Solanart,19493.81387,Solana
2022-09-04,Yawww,259386.6728,Solana
2022-09-03,Blur,25321.00973,Ethereum
2022-09-03,Gem,946395.7434,Ethereum
2022-09-03,Larva Labs,385593.93,Ethereum
2022-09-03,LooksRare,5757569.879,Ethereum
2022-09-03,NFTX,27964.75017,Ethereum
2022-09-03,OpenSea,10280350.3,Ethereum
2022-09-03,Rarible,14647.90605,Ethereum
2022-09-03,Sudoswap,682334.1,Ethereum
2022-09-03,X2Y2,16714590.7,Ethereum
2022-09-03,Quix,3797.31,Optimism
2022-09-03,Coral Cube,12930.70528,Solana
2022-09-03,Exchange Art,8679.58858,Solana
2022-09-03,Magic Eden,2796595.635,Solana
2022-09-03,Opensea,18442.01283,Solana
2022-09-03,Solanart,64701.84099,Solana
2022-09-03,Yawww,314806.4729,Solana
2022-09-02,Blur,34151.79502,Ethereum
2022-09-02,Gem,1138299.195,Ethereum
2022-09-02,LooksRare,5907469.144,Ethereum
2022-09-02,NFTX,34687.65435,Ethereum
2022-09-02,OpenSea,11558885.24,Ethereum
2022-09-02,Rarible,24220.22857,Ethereum
2022-09-02,Sudoswap,1372783.94,Ethereum
2022-09-02,X2Y2,17122977.42,Ethereum
2022-09-02,Quix,9887.22,Optimism
2022-09-02,Coral Cube,11933.96025,Solana
2022-09-02,Exchange Art,23301.31816,Solana
2022-09-02,Magic Eden,3509947.287,Solana
2022-09-02,Opensea,42035.37481,Solana
2022-09-02,SMB Market,5677.65,Solana
2022-09-02,Solanart,67042.7321,Solana
2022-09-02,Solport,25.234,Solana
2022-09-02,Yawww,415967.9174,Solana
2022-09-01,Blur,70303.95589,Ethereum
2022-09-01,Gem,1115277.004,Ethereum
2022-09-01,Larva Labs,109553.0,Ethereum
2022-09-01,LooksRare,5517559.598,Ethereum
2022-09-01,NFTX,37177.05437,Ethereum
2022-09-01,OpenSea,11346960.62,Ethereum
2022-09-01,Rarible,45239.9446,Ethereum
2022-09-01,Sudoswap,848615.12,Ethereum
2022-09-01,X2Y2,15342160.39,Ethereum
2022-09-01,OpenSea,1.3011418,Optimism
2022-09-01,Quix,14824.96,Optimism
2022-09-01,Coral Cube,27609.9829,Solana
2022-09-01,Exchange Art,52473.61202,Solana
2022-09-01,Magic Eden,3071514.479,Solana
2022-09-01,Opensea,15471.803,Solana
2022-09-01,Solanart,42404.60169,Solana
2022-09-01,Yawww,353405.492,Solana
2022-08-31,Blur,140714.7591,Ethereum
2022-08-31,Gem,1771853.713,Ethereum
2022-08-31,Larva Labs,108432.62,Ethereum
2022-08-31,LooksRare,5240510.743,Ethereum
2022-08-31,NFTX,35456.32677,Ethereum
2022-08-31,OpenSea,15782249.0,Ethereum
2022-08-31,Rarible,20981.31739,Ethereum
2022-08-31,Sudoswap,968395.49,Ethereum
2022-08-31,X2Y2,15643421.35,Ethereum
2022-08-31,OpenSea,1.57069185,Optimism
2022-08-31,Quix,3498.85,Optimism
2022-08-31,Coral Cube,13259.19717,Solana
2022-08-31,Exchange Art,24252.81403,Solana
2022-08-31,Magic Eden,3919111.884,Solana
2022-08-31,Opensea,29011.96419,Solana
2022-08-31,SMB Market,7085.65,Solana
2022-08-31,Solanart,35812.45327,Solana
2022-08-31,Yawww,388764.3938,Solana
2022-08-30,Blur,72255.19634,Ethereum
2022-08-30,Gem,2071198.356,Ethereum
2022-08-30,Larva Labs,317391.94,Ethereum
2022-08-30,LooksRare,5725730.751,Ethereum
2022-08-30,NFTX,99331.82943,Ethereum
2022-08-30,OpenSea,16848218.61,Ethereum
2022-08-30,Rarible,74762.79212,Ethereum
2022-08-30,Sudoswap,778112.57,Ethereum
2022-08-30,X2Y2,16418509.89,Ethereum
2022-08-30,Quix,1805.39,Optimism
2022-08-30,Coral Cube,13789.69123,Solana
2022-08-30,Exchange Art,19974.13556,Solana
2022-08-30,Magic Eden,2772744.652,Solana
2022-08-30,Opensea,13875.92364,Solana
2022-08-30,Solanart,13457.41749,Solana
2022-08-30,Yawww,332168.5819,Solana
2022-08-29,Blur,74160.02958,Ethereum
2022-08-29,Gem,3110226.94,Ethereum
2022-08-29,Larva Labs,269766.0,Ethereum
2022-08-29,LooksRare,4837979.618,Ethereum
2022-08-29,NFTX,55016.20812,Ethereum
2022-08-29,OpenSea,15605747.36,Ethereum
2022-08-29,Rarible,32817.4522,Ethereum
2022-08-29,Sudoswap,604581.05,Ethereum
2022-08-29,X2Y2,14780716.01,Ethereum
2022-08-29,OpenSea,2.61759427,Optimism
