Date,Blockchain,Values
2022-09-02,Axelar,561
2022-09-02,BSC,834714
2022-09-02,Cosmos,18554
2022-09-02,Ethereum,374152
2022-09-02,Gnosis,2934
2022-09-02,NEAR,13011
2022-09-02,Optimism,22710
2022-09-02,Osmosis,22327
2022-09-02,Polygon,242369
2022-09-02,Solana,172370
2022-09-01,Arbitrum,29654
2022-09-01,Avalanche,33522
2022-09-01,Axelar,564
2022-09-01,BSC,854234
2022-09-01,Cosmos,19005
2022-09-01,Ethereum,351059
2022-09-01,Gnosis,3724
2022-09-01,NEAR,10632
2022-09-01,Optimism,30660
2022-09-01,Osmosis,21997
2022-09-01,Polygon,264239
2022-09-01,Solana,201214
2022-08-31,Arbitrum,34977
2022-08-31,Avalanche,33216
2022-08-31,Axelar,560
2022-08-31,BSC,828384
2022-08-31,Cosmos,18738
2022-08-31,Ethereum,327410
2022-08-31,Gnosis,2981
2022-08-31,NEAR,14165
2022-08-31,Optimism,17091
2022-08-31,Osmosis,22017
2022-08-31,Polygon,249515
2022-08-31,Solana,181680
2022-08-30,Arbitrum,25595
2022-08-30,Avalanche,31162
2022-08-30,Axelar,560
2022-08-30,BSC,795775
2022-08-30,Cosmos,18524
2022-08-30,Ethereum,327524
2022-08-30,Gnosis,3520
2022-08-30,NEAR,13361
2022-08-30,Optimism,16199
2022-08-30,Osmosis,24332
2022-08-30,Polygon,267230
2022-08-30,Solana,210395
2022-08-29,Arbitrum,24348
2022-08-29,Avalanche,34181
2022-08-29,Axelar,600
2022-08-29,BSC,752463
2022-08-29,Cosmos,21998
2022-08-29,Ethereum,340164
2022-08-29,Gnosis,7567
2022-08-29,NEAR,9834
2022-08-29,Optimism,11137
2022-08-29,Osmosis,25851
2022-08-29,Polygon,240427
2022-08-29,Solana,208696
2022-08-28,Arbitrum,27611
2022-08-28,Avalanche,28507
2022-08-28,Axelar,566
2022-08-28,BSC,643960
2022-08-28,Cosmos,17971
2022-08-28,Ethereum,347448
2022-08-28,Gnosis,3130
2022-08-28,NEAR,8176
2022-08-28,Optimism,10558
2022-08-28,Osmosis,22431
2022-08-28,Polygon,207438
2022-08-28,Solana,178727
2022-08-27,Arbitrum,23247
2022-08-27,Avalanche,28826
2022-08-27,Axelar,567
2022-08-27,BSC,663901
2022-08-27,Cosmos,17683
2022-08-27,Ethereum,360054
2022-08-27,Gnosis,3031
2022-08-27,NEAR,8236
2022-08-27,Optimism,10894
2022-08-27,Osmosis,21601
2022-08-27,Polygon,201139
2022-08-27,Solana,188450
2022-08-26,Arbitrum,21121
2022-08-26,Avalanche,29678
2022-08-26,Axelar,588
2022-08-26,BSC,738545
2022-08-26,Cosmos,22561
2022-08-26,Ethereum,346258
2022-08-26,Gnosis,3253
2022-08-26,NEAR,9015
2022-08-26,Optimism,10887
2022-08-26,Osmosis,23420
2022-08-26,Polygon,204567
2022-08-26,Solana,203433
2022-08-25,Arbitrum,18772
2022-08-25,Avalanche,29830
2022-08-25,Axelar,570
2022-08-25,BSC,751755
2022-08-25,Cosmos,21952
2022-08-25,Ethereum,367931
2022-08-25,Gnosis,3358
2022-08-25,NEAR,9856
2022-08-25,Optimism,12025
2022-08-25,Osmosis,25329
2022-08-25,Polygon,212107
2022-08-25,Solana,195080
2022-08-24,Arbitrum,20021
2022-08-24,Avalanche,30683
2022-08-24,Axelar,568
2022-08-24,BSC,714049
2022-08-24,Cosmos,20860
2022-08-24,Ethereum,353777
2022-08-24,Gnosis,3043
2022-08-24,NEAR,9771
2022-08-24,Optimism,14512
2022-08-24,Osmosis,24845
2022-08-24,Polygon,226202
2022-08-24,Solana,196103
2022-08-23,Arbitrum,20653
2022-08-23,Avalanche,30810
2022-08-23,Axelar,565
2022-08-23,BSC,729804
2022-08-23,Cosmos,20685
2022-08-23,Ethereum,352511
2022-08-23,Gnosis,3241
2022-08-23,NEAR,13854
2022-08-23,Optimism,12386
2022-08-23,Osmosis,23001
2022-08-23,Polygon,258631
2022-08-23,Solana,199281
2022-08-22,Arbitrum,22593
2022-08-22,Avalanche,32629
2022-08-22,Axelar,567
2022-08-22,BSC,744689
2022-08-22,Cosmos,17323
2022-08-22,Ethereum,348791
2022-08-22,Gnosis,6353
2022-08-22,NEAR,13014
2022-08-22,Optimism,9877
2022-08-22,Osmosis,20916
2022-08-22,Polygon,251408
2022-08-22,Solana,203307
2022-08-21,Arbitrum,29375
2022-08-21,Avalanche,31315
2022-08-21,Axelar,565
2022-08-21,BSC,655837
2022-08-21,Cosmos,16321
2022-08-21,Ethereum,379640
2022-08-21,Gnosis,3067
2022-08-21,NEAR,10161
2022-08-21,Optimism,10730
2022-08-21,Osmosis,21050
2022-08-21,Polygon,229276
2022-08-21,Solana,190252
2022-08-20,Arbitrum,25923
2022-08-20,Avalanche,31138
2022-08-20,Axelar,565
2022-08-20,BSC,686753
2022-08-20,Cosmos,16685
2022-08-20,Ethereum,357087
2022-08-20,Gnosis,2932
2022-08-20,NEAR,9775
2022-08-20,Optimism,11831
2022-08-20,Osmosis,19516
2022-08-20,Polygon,214716
2022-08-20,Solana,195228
2022-08-19,Arbitrum,23587
2022-08-19,Avalanche,35614
2022-08-19,Axelar,568
2022-08-19,BSC,767747
2022-08-19,Cosmos,16262
2022-08-19,Ethereum,362767
2022-08-19,Gnosis,3265
2022-08-19,NEAR,9947
2022-08-19,Optimism,12459
2022-08-19,Osmosis,19812
2022-08-19,Polygon,227402
2022-08-19,Solana,216038
2022-08-18,Arbitrum,23055
2022-08-18,Avalanche,34388
2022-08-18,Axelar,566
2022-08-18,BSC,782601
2022-08-18,Cosmos,17744
2022-08-18,Ethereum,401637
2022-08-18,Gnosis,3465
2022-08-18,NEAR,9407
2022-08-18,Optimism,11215
2022-08-18,Osmosis,21577
2022-08-18,Polygon,236323
2022-08-18,Solana,206418
2022-08-17,Arbitrum,22762
2022-08-17,Avalanche,35516
2022-08-17,Axelar,565
2022-08-17,BSC,763750
2022-08-17,Cosmos,18265
2022-08-17,Ethereum,391681
2022-08-17,Gnosis,4046
2022-08-17,NEAR,9941
2022-08-17,Optimism,12364
2022-08-17,Osmosis,23744
2022-08-17,Polygon,244142
2022-08-17,Solana,219979
2022-08-16,Arbitrum,21514
2022-08-16,Avalanche,35425
2022-08-16,Axelar,567
2022-08-16,BSC,800896
2022-08-16,Cosmos,19392
2022-08-16,Ethereum,383483
2022-08-16,Gnosis,3437
2022-08-16,NEAR,10163
2022-08-16,Optimism,20416
2022-08-16,Osmosis,23494
2022-08-16,Polygon,234664
2022-08-16,Solana,219835
2022-08-15,Arbitrum,18918
2022-08-15,Avalanche,36694
2022-08-15,Axelar,564
2022-08-15,BSC,787284
2022-08-15,Cosmos,16908
2022-08-15,Ethereum,358599
2022-08-15,Gnosis,7156
2022-08-15,NEAR,11075
2022-08-15,Optimism,12221
2022-08-15,Osmosis,20222
2022-08-15,Polygon,249889
2022-08-15,Solana,210246
2022-08-14,Arbitrum,21244
2022-08-14,Avalanche,29903
2022-08-14,Axelar,567
2022-08-14,BSC,723376
2022-08-14,Cosmos,16062
2022-08-14,Ethereum,372946
2022-08-14,Gnosis,2346
2022-08-14,NEAR,10056
2022-08-14,Optimism,11465
2022-08-14,Osmosis,20374
2022-08-14,Polygon,229239
2022-08-14,Solana,202598
2022-08-13,Arbitrum,18084
2022-08-13,Avalanche,31490
2022-08-13,Axelar,567
2022-08-13,BSC,837156
2022-08-13,Cosmos,15178
2022-08-13,Ethereum,385162
2022-08-13,Gnosis,2362
2022-08-13,NEAR,10716
2022-08-13,Optimism,13061
2022-08-13,Osmosis,19307
2022-08-13,Polygon,249221
2022-08-13,Solana,243615
2022-08-12,Arbitrum,15432
2022-08-12,Avalanche,34601
2022-08-12,Axelar,567
2022-08-12,BSC,756275
2022-08-12,Cosmos,14917
2022-08-12,Ethereum,386260
2022-08-12,Gnosis,3320
2022-08-12,NEAR,12244
2022-08-12,Optimism,10529
2022-08-12,Osmosis,20869
2022-08-12,Polygon,237474
2022-08-12,Solana,228029
2022-08-11,Arbitrum,19482
2022-08-11,Avalanche,38485
2022-08-11,Axelar,564
2022-08-11,BSC,839818
2022-08-11,Cosmos,16333
2022-08-11,Ethereum,353140
2022-08-11,Gnosis,5189
2022-08-11,NEAR,13162
2022-08-11,Optimism,15536
2022-08-11,Osmosis,22908
2022-08-11,Polygon,257287
2022-08-11,Solana,230811
2022-08-10,Arbitrum,19668
2022-08-10,Avalanche,37592
2022-08-10,Axelar,562
2022-08-10,BSC,847339
2022-08-10,Cosmos,15513
2022-08-10,Ethereum,382755
2022-08-10,Gnosis,3040
2022-08-10,NEAR,12238
2022-08-10,Optimism,17137
2022-08-10,Osmosis,23123
2022-08-10,Polygon,283002
2022-08-10,Solana,233494
2022-08-09,Arbitrum,19729
2022-08-09,Avalanche,34763
2022-08-09,Axelar,562
2022-08-09,BSC,813777
2022-08-09,Cosmos,15020
2022-08-09,Ethereum,377060
2022-08-09,Gnosis,3268
2022-08-09,NEAR,11660
2022-08-09,Optimism,14233
2022-08-09,Osmosis,21725
2022-08-09,Polygon,219227
2022-08-09,Solana,213962
2022-08-08,Arbitrum,21690
2022-08-08,Avalanche,38560
2022-08-08,Axelar,601
2022-08-08,BSC,852790
2022-08-08,Cosmos,18149
2022-08-08,Ethereum,394842
2022-08-08,Gnosis,6242
2022-08-08,NEAR,12147
2022-08-08,Optimism,17022
2022-08-08,Osmosis,22601
2022-08-08,Polygon,240205
2022-08-08,Solana,208750
2022-08-07,Arbitrum,23769
2022-08-07,Avalanche,36021
2022-08-07,Axelar,566
2022-08-07,BSC,727067
2022-08-07,Cosmos,15658
2022-08-07,Ethereum,440479
2022-08-07,Gnosis,2755
2022-08-07,NEAR,9804
2022-08-07,Optimism,25165
2022-08-07,Osmosis,21935
2022-08-07,Polygon,220835
2022-08-07,Solana,212876
2022-08-06,Arbitrum,19935
2022-08-06,Avalanche,33599
2022-08-06,Axelar,563
2022-08-06,BSC,746711
2022-08-06,Cosmos,14379
2022-08-06,Ethereum,441522
2022-08-06,Gnosis,2982
2022-08-06,NEAR,10721
2022-08-06,Optimism,25706
2022-08-06,Osmosis,20839
2022-08-06,Polygon,217914
2022-08-06,Solana,214019
2022-08-05,Arbitrum,19836
2022-08-05,Avalanche,35225
2022-08-05,Axelar,571
2022-08-05,BSC,796245
2022-08-05,Cosmos,15973
2022-08-05,Ethereum,437000
2022-08-05,Gnosis,3585
2022-08-05,NEAR,13915
2022-08-05,Optimism,26673
2022-08-05,Osmosis,22346
2022-08-05,Polygon,248853
2022-08-05,Solana,216338
2022-08-04,Arbitrum,18117
2022-08-04,Avalanche,55399
2022-08-04,Axelar,568
2022-08-04,BSC,806819
2022-08-04,Cosmos,13983
2022-08-04,Ethereum,715362
2022-08-04,Gnosis,3792
2022-08-04,NEAR,10344
2022-08-04,Optimism,18895
2022-08-04,Osmosis,20808
2022-08-04,Polygon,235066
2022-08-04,Solana,227463
2022-08-03,Arbitrum,21769
2022-08-03,Avalanche,52165
2022-08-03,Axelar,565
2022-08-03,BSC,785160
2022-08-03,Cosmos,14768
2022-08-03,Ethereum,447353
2022-08-03,Gnosis,4366
2022-08-03,NEAR,9833
2022-08-03,Optimism,21766
2022-08-03,Osmosis,21841
2022-08-03,Polygon,239579
2022-08-03,Solana,352662
2022-08-02,Arbitrum,16708
2022-08-02,Avalanche,37131
2022-08-02,Axelar,567
2022-08-02,BSC,750252
2022-08-02,Cosmos,14015
2022-08-02,Ethereum,424708
2022-08-02,Gnosis,3171
2022-08-02,NEAR,9821
2022-08-02,Optimism,24300
2022-08-02,Osmosis,24339
2022-08-02,Polygon,205602
2022-08-02,Solana,242079
2022-08-01,Arbitrum,17621
2022-08-01,Avalanche,40297
2022-08-01,Axelar,564
2022-08-01,BSC,821345
2022-08-01,Cosmos,15355
2022-08-01,Ethereum,554330
2022-08-01,Gnosis,4040
2022-08-01,NEAR,10750
2022-08-01,Optimism,16588
2022-08-01,Osmosis,21402
2022-08-01,Polygon,257245
2022-08-01,Solana,231694
2022-07-31,Arbitrum,23388
2022-07-31,Avalanche,35154
2022-07-31,Axelar,562
2022-07-31,BSC,885221
2022-07-31,Cosmos,15049
2022-07-31,Ethereum,418855
2022-07-31,Gnosis,2692
2022-07-31,NEAR,8508
2022-07-31,Optimism,20624
2022-07-31,Osmosis,20021
2022-07-31,Polygon,233103
2022-07-31,Solana,227862
2022-07-30,Arbitrum,20603
2022-07-30,Avalanche,35325
2022-07-30,Axelar,562
2022-07-30,BSC,841383
2022-07-30,Cosmos,14818
2022-07-30,Ethereum,421078
2022-07-30,Gnosis,2370
2022-07-30,NEAR,8040
2022-07-30,Optimism,25419
2022-07-30,Osmosis,20227
2022-07-30,Polygon,215427
2022-07-30,Solana,213584
2022-07-29,Arbitrum,18607
2022-07-29,Avalanche,44431
2022-07-29,Axelar,567
2022-07-29,BSC,811049
2022-07-29,Cosmos,14429
2022-07-29,Ethereum,415579
2022-07-29,Gnosis,2874
2022-07-29,NEAR,8588
2022-07-29,Optimism,27062
2022-07-29,Osmosis,21145
2022-07-29,Polygon,225199
2022-07-29,Solana,241184
2022-07-28,Arbitrum,21286
2022-07-28,Avalanche,40979
2022-07-28,Axelar,567
2022-07-28,BSC,852061
2022-07-28,Cosmos,14864
2022-07-28,Ethereum,384612
2022-07-28,Gnosis,3796
2022-07-28,NEAR,9704
2022-07-28,Optimism,32333
2022-07-28,Osmosis,20235
2022-07-28,Polygon,240152
2022-07-28,Solana,231981
2022-07-27,Arbitrum,17152
2022-07-27,Avalanche,41180
2022-07-27,Axelar,566
2022-07-27,BSC,836145
2022-07-27,Cosmos,14618
2022-07-27,Ethereum,408041
2022-07-27,Gnosis,3006
2022-07-27,NEAR,8199
2022-07-27,Optimism,63280
2022-07-27,Osmosis,19139
2022-07-27,Polygon,228404
2022-07-27,Solana,233398
2022-07-26,Arbitrum,16156
2022-07-26,Avalanche,39716
2022-07-26,Axelar,567
2022-07-26,BSC,808581
2022-07-26,Cosmos,14466
2022-07-26,Ethereum,961196
2022-07-26,Gnosis,3186
2022-07-26,NEAR,9046
2022-07-26,Optimism,14581
2022-07-26,Osmosis,18249
2022-07-26,Polygon,209012
2022-07-26,Solana,229012
2022-07-25,Arbitrum,16902
2022-07-25,Avalanche,39384
2022-07-25,Axelar,565
2022-07-25,BSC,791562
2022-07-25,Cosmos,14793
2022-07-25,Ethereum,497319
2022-07-25,Gnosis,3145
2022-07-25,NEAR,8907
2022-07-25,Optimism,8805
2022-07-25,Osmosis,18993
2022-07-25,Polygon,237253
2022-07-25,Solana,232215
2022-07-24,Arbitrum,18833
2022-07-24,Avalanche,36256
2022-07-24,Axelar,561
2022-07-24,BSC,704732
2022-07-24,Cosmos,14195
2022-07-24,Ethereum,378828
2022-07-24,Gnosis,2527
2022-07-24,NEAR,7842
2022-07-24,Optimism,9328
2022-07-24,Osmosis,17785
2022-07-24,Polygon,208249
2022-07-24,Solana,265736
2022-07-23,Arbitrum,17076
2022-07-23,Avalanche,33880
2022-07-23,Axelar,560
2022-07-23,BSC,717390
2022-07-23,Cosmos,14699
2022-07-23,Ethereum,386191
2022-07-23,Gnosis,2481
2022-07-23,NEAR,7419
2022-07-23,Optimism,9184
2022-07-23,Osmosis,19461
2022-07-23,Polygon,205651
2022-07-23,Solana,258589
2022-07-22,Arbitrum,21394
2022-07-22,Avalanche,36405
2022-07-22,Axelar,563
2022-07-22,BSC,812767
2022-07-22,Cosmos,17722
2022-07-22,Ethereum,420702
2022-07-22,Gnosis,2871
2022-07-22,NEAR,8626
2022-07-22,Optimism,9925
2022-07-22,Osmosis,23729
2022-07-22,Polygon,225951
2022-07-22,Solana,243081
2022-07-21,Arbitrum,23922
2022-07-21,Avalanche,38384
2022-07-21,Axelar,565
2022-07-21,BSC,802919
2022-07-21,Cosmos,17280
2022-07-21,Ethereum,402871
2022-07-21,Gnosis,4020
2022-07-21,NEAR,9994
2022-07-21,Optimism,9281
2022-07-21,Osmosis,21704
2022-07-21,Polygon,251549
2022-07-21,Solana,226713
2022-07-20,Arbitrum,23097
2022-07-20,Avalanche,43707
2022-07-20,Axelar,565
2022-07-20,BSC,837881
2022-07-20,Cosmos,16468
2022-07-20,Ethereum,387065
2022-07-20,Gnosis,3400
2022-07-20,NEAR,8917
2022-07-20,Optimism,10925
2022-07-20,Osmosis,23242
2022-07-20,Polygon,221257
2022-07-20,Solana,259098
2022-07-19,Arbitrum,21849
2022-07-19,Avalanche,40690
2022-07-19,Axelar,564
2022-07-19,BSC,860679
2022-07-19,Cosmos,18426
2022-07-19,Ethereum,372541
2022-07-19,Gnosis,2851
2022-07-19,NEAR,11358
2022-07-19,Optimism,8347
2022-07-19,Osmosis,25760
2022-07-19,Polygon,242326
2022-07-19,Solana,282920
2022-07-18,Arbitrum,22585
2022-07-18,Avalanche,42483
2022-07-18,Axelar,568
2022-07-18,BSC,916141
2022-07-18,Cosmos,19720
2022-07-18,Ethereum,387350
2022-07-18,Gnosis,3469
2022-07-18,NEAR,9065
2022-07-18,Optimism,8751
2022-07-18,Osmosis,23272
2022-07-18,Polygon,260506
2022-07-18,Solana,257655
2022-07-17,Arbitrum,17713
2022-07-17,Avalanche,32285
2022-07-17,Axelar,564
2022-07-17,BSC,804286
2022-07-17,Cosmos,16297
2022-07-17,Ethereum,444419
2022-07-17,Gnosis,2409
2022-07-17,NEAR,7745
2022-07-17,Optimism,9281
2022-07-17,Osmosis,20747
2022-07-17,Polygon,202879
2022-07-17,Solana,237054
2022-07-16,Arbitrum,15380
2022-07-16,Avalanche,31147
2022-07-16,Axelar,563
2022-07-16,BSC,771134
2022-07-16,Cosmos,15962
2022-07-16,Ethereum,474155
2022-07-16,Gnosis,2401
2022-07-16,NEAR,10721
2022-07-16,Optimism,7855
2022-07-16,Osmosis,20646
2022-07-16,Polygon,202362
2022-07-16,Solana,236197
2022-07-15,Arbitrum,13917
2022-07-15,Avalanche,36244
2022-07-15,Axelar,565
2022-07-15,BSC,871159
2022-07-15,Cosmos,20653
2022-07-15,Ethereum,435419
2022-07-15,Gnosis,2897
2022-07-15,NEAR,8791
2022-07-15,Optimism,13363
2022-07-15,Osmosis,23816
2022-07-15,Polygon,231211
2022-07-15,Solana,234176
2022-07-14,Arbitrum,16451
2022-07-14,Avalanche,35969
2022-07-14,Axelar,563
2022-07-14,BSC,840619
2022-07-14,Cosmos,20113
2022-07-14,Ethereum,403890
2022-07-14,Gnosis,3141
2022-07-14,NEAR,8418
2022-07-14,Optimism,8816
2022-07-14,Osmosis,24101
2022-07-14,Polygon,226044
2022-07-14,Solana,247320
2022-07-13,Arbitrum,16641
2022-07-13,Avalanche,34591
2022-07-13,Axelar,568
2022-07-13,BSC,874643
2022-07-13,Cosmos,18268
2022-07-13,Ethereum,384285
2022-07-13,Gnosis,3178
2022-07-13,NEAR,15755
2022-07-13,Optimism,8204
2022-07-13,Osmosis,22800
2022-07-13,Polygon,225248
2022-07-13,Solana,241774
2022-07-12,Arbitrum,16706
2022-07-12,Avalanche,34839
2022-07-12,Axelar,564
2022-07-12,BSC,877337
2022-07-12,Cosmos,18174
2022-07-12,Ethereum,348074
2022-07-12,Gnosis,2783
2022-07-12,NEAR,16572
2022-07-12,Optimism,5400
2022-07-12,Osmosis,28627
2022-07-12,Polygon,232431
2022-07-12,Solana,248002
2022-07-11,Arbitrum,12940
2022-07-11,Avalanche,36132
2022-07-11,Axelar,567
2022-07-11,BSC,848931
2022-07-11,Cosmos,14910
2022-07-11,Ethereum,345183
2022-07-11,Gnosis,2851
2022-07-11,NEAR,18551
2022-07-11,Optimism,5896
2022-07-11,Osmosis,31671
2022-07-11,Polygon,242025
2022-07-11,Solana,245609
2022-07-10,Arbitrum,15163
2022-07-10,Avalanche,30681
2022-07-10,Axelar,562
2022-07-10,BSC,740159
2022-07-10,Cosmos,14584
2022-07-10,Ethereum,374793
2022-07-10,Gnosis,2378
2022-07-10,NEAR,17462
2022-07-10,Optimism,7272
2022-07-10,Osmosis,17488
2022-07-10,Polygon,208711
2022-07-10,Solana,230146
2022-07-09,Arbitrum,18851
2022-07-09,Avalanche,29917
2022-07-09,Axelar,560
2022-07-09,BSC,748675
2022-07-09,Cosmos,14399
2022-07-09,Ethereum,370338
2022-07-09,Gnosis,2467
2022-07-09,NEAR,17345
2022-07-09,Optimism,7696
2022-07-09,Osmosis,16994
2022-07-09,Polygon,195177
2022-07-09,Solana,242226
2022-07-08,Arbitrum,15508
2022-07-08,Avalanche,36201
2022-07-08,Axelar,561
2022-07-08,BSC,828168
2022-07-08,Cosmos,16153
2022-07-08,Ethereum,363106
2022-07-08,Gnosis,3940
2022-07-08,NEAR,11667
2022-07-08,Optimism,8097
2022-07-08,Osmosis,22951
2022-07-08,Polygon,219762
2022-07-08,Solana,232107
2022-07-07,Arbitrum,18621
2022-07-07,Avalanche,37283
2022-07-07,Axelar,565
2022-07-07,BSC,886492
2022-07-07,Cosmos,17139
2022-07-07,Ethereum,373437
2022-07-07,Gnosis,3298
2022-07-07,NEAR,9142
2022-07-07,Optimism,7416
2022-07-07,Osmosis,23938
2022-07-07,Polygon,214308
2022-07-07,Solana,258027
2022-07-06,Arbitrum,19048
2022-07-06,Avalanche,37180
2022-07-06,Axelar,563
2022-07-06,BSC,864414
2022-07-06,Cosmos,16882
2022-07-06,Ethereum,362384
2022-07-06,Gnosis,3286
2022-07-06,NEAR,8910
2022-07-06,Optimism,8135
2022-07-06,Osmosis,26825
2022-07-06,Polygon,237719
2022-07-06,Solana,254605
2022-07-05,Arbitrum,18798
2022-07-05,Avalanche,36288
2022-07-05,Axelar,568
2022-07-05,BSC,886603
2022-07-05,Cosmos,19335
2022-07-05,Ethereum,355344
2022-07-05,Gnosis,3625
2022-07-05,NEAR,9094
2022-07-05,Optimism,6931
2022-07-05,Osmosis,27339
2022-07-05,Polygon,225190
2022-07-05,Solana,263846
2022-07-04,Arbitrum,24701
2022-07-04,Avalanche,39447
2022-07-04,Axelar,568
2022-07-04,BSC,860035
2022-07-04,Cosmos,16557
2022-07-04,Ethereum,353735
2022-07-04,Gnosis,5985
2022-07-04,NEAR,9668
2022-07-04,Optimism,9628
2022-07-04,Osmosis,35912
2022-07-04,Polygon,222208
2022-07-04,Solana,254501
2022-07-03,Arbitrum,26783
2022-07-03,Avalanche,34785
2022-07-03,Axelar,557
2022-07-03,BSC,737761
2022-07-03,Cosmos,19524
2022-07-03,Ethereum,354379
2022-07-03,Gnosis,4632
2022-07-03,NEAR,7923
2022-07-03,Optimism,8566
2022-07-03,Osmosis,22444
2022-07-03,Polygon,194637
2022-07-03,Solana,260462
2022-07-02,Arbitrum,33228
2022-07-02,Avalanche,33052
2022-07-02,Axelar,558
2022-07-02,BSC,769987
2022-07-02,Cosmos,17989
2022-07-02,Ethereum,385245
2022-07-02,Gnosis,2565
2022-07-02,NEAR,10323
2022-07-02,Optimism,6419
2022-07-02,Osmosis,19769
2022-07-02,Polygon,193935
2022-07-02,Solana,256770
2022-07-01,Arbitrum,35123
2022-07-01,Avalanche,35953
2022-07-01,Axelar,566
2022-07-01,BSC,858907
2022-07-01,Cosmos,18427
2022-07-01,Ethereum,364508
2022-07-01,Gnosis,2858
2022-07-01,NEAR,9561
2022-07-01,Optimism,8648
2022-07-01,Osmosis,22383
2022-07-01,Polygon,226969
2022-07-01,Solana,303349
2022-06-30,Arbitrum,44901
2022-06-30,Avalanche,36803
2022-06-30,Axelar,570
2022-06-30,BSC,927184
2022-06-30,Cosmos,17228
2022-06-30,Ethereum,310408
2022-06-30,Gnosis,2679
2022-06-30,NEAR,10040
2022-06-30,Optimism,6367
2022-06-30,Osmosis,33458
2022-06-30,Polygon,265161
2022-06-30,Solana,283137
2022-06-29,Arbitrum,56986
2022-06-29,Avalanche,36049
2022-06-29,Axelar,563
2022-06-29,BSC,854091
2022-06-29,Cosmos,18135
2022-06-29,Ethereum,302143
2022-06-29,Gnosis,2903
2022-06-29,NEAR,10401
2022-06-29,Optimism,8136
2022-06-29,Osmosis,23579
2022-06-29,Polygon,239016
2022-06-29,Solana,282043
2022-06-28,Arbitrum,54611
2022-06-28,Avalanche,35063
2022-06-28,Axelar,564
2022-06-28,BSC,832162
2022-06-28,Cosmos,20309
2022-06-28,Ethereum,300718
2022-06-28,Gnosis,3583
2022-06-28,NEAR,10087
2022-06-28,Optimism,9597
2022-06-28,Osmosis,26215
2022-06-28,Polygon,253048
2022-06-28,Solana,304543
2022-06-27,Arbitrum,47595
2022-06-27,Avalanche,37275
2022-06-27,Axelar,558
2022-06-27,BSC,829096
2022-06-27,Cosmos,24532
2022-06-27,Ethereum,321523
2022-06-27,Gnosis,4827
2022-06-27,NEAR,10258
2022-06-27,Optimism,54037
2022-06-27,Osmosis,28527
2022-06-27,Polygon,407961
2022-06-27,Solana,267134
2022-06-26,Arbitrum,32433
2022-06-26,Avalanche,35840
2022-06-26,Axelar,549
2022-06-26,BSC,891654
2022-06-26,Cosmos,14010
2022-06-26,Ethereum,274135
2022-06-26,Gnosis,3231
2022-06-26,NEAR,9895
2022-06-26,Optimism,30619
2022-06-26,Osmosis,22870
2022-06-26,Polygon,274101
2022-06-26,Solana,289219
2022-06-25,Arbitrum,25278
2022-06-25,Avalanche,36932
2022-06-25,Axelar,558
2022-06-25,BSC,883094
2022-06-25,Cosmos,14302
2022-06-25,Ethereum,285370
2022-06-25,Gnosis,2982
2022-06-25,NEAR,10959
2022-06-25,Optimism,23011
2022-06-25,Osmosis,18504
2022-06-25,Polygon,277498
2022-06-25,Solana,300163
2022-06-24,Arbitrum,25876
2022-06-24,Avalanche,38393
2022-06-24,Axelar,560
2022-06-24,BSC,1010638
2022-06-24,Cosmos,16859
2022-06-24,Ethereum,331963
2022-06-24,Gnosis,3663
2022-06-24,NEAR,11091
2022-06-24,Optimism,22514
2022-06-24,Osmosis,24429
2022-06-24,Polygon,287455
2022-06-24,Solana,310303
2022-06-23,Arbitrum,24361
2022-06-23,Avalanche,37435
